CustomerID	AccountNumber	CustomerType	OrderCount
26501	AW00026501	I	1
26502	AW00026502	I	1
26503	AW00026503	I	1
26504	AW00026504	I	1
26505	AW00026505	I	1
26506	AW00026506	I	1
26507	AW00026507	I	1
26508	AW00026508	I	1
26509	AW00026509	I	2
26510	AW00026510	I	2
26511	AW00026511	I	2
26512	AW00026512	I	1
26513	AW00026513	I	2
26514	AW00026514	I	1
26515	AW00026515	I	1
26516	AW00026516	I	1
26517	AW00026517	I	1
26518	AW00026518	I	1
26519	AW00026519	I	1
26520	AW00026520	I	2
26521	AW00026521	I	2
26522	AW00026522	I	1
26523	AW00026523	I	1
26524	AW00026524	I	1
26525	AW00026525	I	1
26526	AW00026526	I	1
26527	AW00026527	I	1
26528	AW00026528	I	1
26529	AW00026529	I	2
26530	AW00026530	I	2
26531	AW00026531	I	1
26532	AW00026532	I	2
26533	AW00026533	I	2
26534	AW00026534	I	2
26535	AW00026535	I	1
26536	AW00026536	I	2
26537	AW00026537	I	2
26538	AW00026538	I	2
26539	AW00026539	I	2
26540	AW00026540	I	2
26541	AW00026541	I	1
26542	AW00026542	I	1
26543	AW00026543	I	1
26544	AW00026544	I	1
26545	AW00026545	I	2
26546	AW00026546	I	2
26547	AW00026547	I	2
26548	AW00026548	I	2
26549	AW00026549	I	2
26550	AW00026550	I	1
26551	AW00026551	I	1
26552	AW00026552	I	1
26553	AW00026553	I	1
26554	AW00026554	I	1
26555	AW00026555	I	1
26556	AW00026556	I	1
26557	AW00026557	I	1
26558	AW00026558	I	1
26559	AW00026559	I	1
26560	AW00026560	I	2
26561	AW00026561	I	2
26562	AW00026562	I	2
26563	AW00026563	I	2
26564	AW00026564	I	1
26565	AW00026565	I	1
26566	AW00026566	I	2
26567	AW00026567	I	2
26568	AW00026568	I	2
26569	AW00026569	I	2
26570	AW00026570	I	2
26571	AW00026571	I	2
26572	AW00026572	I	1
26573	AW00026573	I	1
26574	AW00026574	I	1
26575	AW00026575	I	2
26576	AW00026576	I	1
26577	AW00026577	I	1
26578	AW00026578	I	1
26579	AW00026579	I	2
26580	AW00026580	I	1
26581	AW00026581	I	2
26582	AW00026582	I	1
26583	AW00026583	I	1
26584	AW00026584	I	1
26585	AW00026585	I	2
26586	AW00026586	I	1
26587	AW00026587	I	2
26588	AW00026588	I	2
26589	AW00026589	I	2
26590	AW00026590	I	1
26591	AW00026591	I	2
26592	AW00026592	I	1
26593	AW00026593	I	1
26594	AW00026594	I	1
26595	AW00026595	I	1
26596	AW00026596	I	1
26597	AW00026597	I	1
26598	AW00026598	I	1
26599	AW00026599	I	1
26600	AW00026600	I	2
26601	AW00026601	I	2
26602	AW00026602	I	2
26603	AW00026603	I	2
26604	AW00026604	I	2
26605	AW00026605	I	1
26606	AW00026606	I	2
26607	AW00026607	I	2
26608	AW00026608	I	2
26609	AW00026609	I	2
26610	AW00026610	I	2
26611	AW00026611	I	2
26612	AW00026612	I	1
26613	AW00026613	I	1
26614	AW00026614	I	2
26615	AW00026615	I	1
26616	AW00026616	I	2
26617	AW00026617	I	2
26618	AW00026618	I	2
26619	AW00026619	I	2
26620	AW00026620	I	1
26621	AW00026621	I	1
26622	AW00026622	I	2
26623	AW00026623	I	2
26624	AW00026624	I	2
26625	AW00026625	I	2
26626	AW00026626	I	2
26627	AW00026627	I	2
26628	AW00026628	I	1
26629	AW00026629	I	1
26630	AW00026630	I	1
26631	AW00026631	I	2
26632	AW00026632	I	2
26633	AW00026633	I	2
26634	AW00026634	I	2
26635	AW00026635	I	2
26636	AW00026636	I	1
26637	AW00026637	I	1
26638	AW00026638	I	2
26639	AW00026639	I	1
26640	AW00026640	I	2
26641	AW00026641	I	2
26642	AW00026642	I	2
26643	AW00026643	I	1
26644	AW00026644	I	2
26645	AW00026645	I	2
26646	AW00026646	I	2
26647	AW00026647	I	2
26648	AW00026648	I	1
26649	AW00026649	I	2
26650	AW00026650	I	2
26651	AW00026651	I	2
26652	AW00026652	I	2
26653	AW00026653	I	2
26654	AW00026654	I	2
26655	AW00026655	I	2
26656	AW00026656	I	2
26657	AW00026657	I	2
26658	AW00026658	I	2
26659	AW00026659	I	1
26660	AW00026660	I	2
26661	AW00026661	I	2
26662	AW00026662	I	2
26663	AW00026663	I	2
26664	AW00026664	I	1
26665	AW00026665	I	1
26666	AW00026666	I	2
26667	AW00026667	I	2
26668	AW00026668	I	1
26669	AW00026669	I	1
26670	AW00026670	I	1
26671	AW00026671	I	1
26672	AW00026672	I	1
26673	AW00026673	I	2
26674	AW00026674	I	1
26675	AW00026675	I	1
26676	AW00026676	I	2
26677	AW00026677	I	1
26678	AW00026678	I	1
26679	AW00026679	I	1
26680	AW00026680	I	1
26681	AW00026681	I	2
26682	AW00026682	I	1
26683	AW00026683	I	2
26684	AW00026684	I	2
26685	AW00026685	I	1
26686	AW00026686	I	1
26687	AW00026687	I	1
26688	AW00026688	I	1
26689	AW00026689	I	1
26690	AW00026690	I	1
26691	AW00026691	I	1
26692	AW00026692	I	2
26693	AW00026693	I	1
26694	AW00026694	I	2
26695	AW00026695	I	2
26696	AW00026696	I	1
26697	AW00026697	I	1
26698	AW00026698	I	2
26699	AW00026699	I	1
26700	AW00026700	I	1
26701	AW00026701	I	1
26702	AW00026702	I	1
26703	AW00026703	I	2
26704	AW00026704	I	1
26705	AW00026705	I	2
26706	AW00026706	I	1
26707	AW00026707	I	1
26708	AW00026708	I	2
26709	AW00026709	I	1
26710	AW00026710	I	1
26711	AW00026711	I	1
26712	AW00026712	I	1
26713	AW00026713	I	1
26714	AW00026714	I	1
26715	AW00026715	I	1
26716	AW00026716	I	1
26717	AW00026717	I	1
26718	AW00026718	I	2
26719	AW00026719	I	1
26720	AW00026720	I	1
26721	AW00026721	I	1
26722	AW00026722	I	1
26723	AW00026723	I	2
26724	AW00026724	I	1
26725	AW00026725	I	1
26726	AW00026726	I	1
26727	AW00026727	I	2
26728	AW00026728	I	2
26729	AW00026729	I	2
26730	AW00026730	I	1
26731	AW00026731	I	1
26732	AW00026732	I	1
26733	AW00026733	I	1
26734	AW00026734	I	1
26735	AW00026735	I	1
26736	AW00026736	I	1
26737	AW00026737	I	1
26738	AW00026738	I	1
26739	AW00026739	I	1
26740	AW00026740	I	2
26741	AW00026741	I	1
26742	AW00026742	I	1
26743	AW00026743	I	2
26744	AW00026744	I	2
26745	AW00026745	I	2
26746	AW00026746	I	2
26747	AW00026747	I	2
26748	AW00026748	I	2
26749	AW00026749	I	2
26750	AW00026750	I	2
26751	AW00026751	I	2
26752	AW00026752	I	2
26753	AW00026753	I	2
26754	AW00026754	I	2
26755	AW00026755	I	1
26756	AW00026756	I	1
26757	AW00026757	I	2
26758	AW00026758	I	2
26759	AW00026759	I	1
26760	AW00026760	I	2
26761	AW00026761	I	2
26762	AW00026762	I	1
26763	AW00026763	I	2
26764	AW00026764	I	2
26765	AW00026765	I	1
26766	AW00026766	I	1
26767	AW00026767	I	2
26768	AW00026768	I	2
26769	AW00026769	I	1
26770	AW00026770	I	1
26771	AW00026771	I	1
26772	AW00026772	I	1
26773	AW00026773	I	1
26774	AW00026774	I	2
26775	AW00026775	I	1
26776	AW00026776	I	1
26777	AW00026777	I	1
26778	AW00026778	I	1
26779	AW00026779	I	1
26780	AW00026780	I	1
26781	AW00026781	I	1
26782	AW00026782	I	1
26783	AW00026783	I	1
26784	AW00026784	I	1
26785	AW00026785	I	1
26786	AW00026786	I	1
26787	AW00026787	I	1
26788	AW00026788	I	1
26789	AW00026789	I	1
26790	AW00026790	I	1
26791	AW00026791	I	1
26792	AW00026792	I	1
26793	AW00026793	I	1
26794	AW00026794	I	1
26795	AW00026795	I	2
26796	AW00026796	I	2
26797	AW00026797	I	2
26798	AW00026798	I	1
26799	AW00026799	I	1
26800	AW00026800	I	1
26801	AW00026801	I	1
26802	AW00026802	I	1
26803	AW00026803	I	1
26804	AW00026804	I	1
26805	AW00026805	I	1
26806	AW00026806	I	1
26807	AW00026807	I	1
26808	AW00026808	I	1
26809	AW00026809	I	1
26810	AW00026810	I	1
26811	AW00026811	I	1
26812	AW00026812	I	1
26813	AW00026813	I	1
26814	AW00026814	I	1
26815	AW00026815	I	1
26816	AW00026816	I	1
26817	AW00026817	I	1
26818	AW00026818	I	1
26819	AW00026819	I	1
26820	AW00026820	I	1
26821	AW00026821	I	1
26822	AW00026822	I	1
26823	AW00026823	I	1
26824	AW00026824	I	1
26825	AW00026825	I	1
26826	AW00026826	I	1
26827	AW00026827	I	1
26828	AW00026828	I	1
26829	AW00026829	I	1
26830	AW00026830	I	1
26831	AW00026831	I	1
26832	AW00026832	I	1
26833	AW00026833	I	1
26834	AW00026834	I	1
26835	AW00026835	I	1
26836	AW00026836	I	1
26837	AW00026837	I	1
26838	AW00026838	I	1
26839	AW00026839	I	1
26840	AW00026840	I	1
26841	AW00026841	I	1
26842	AW00026842	I	1
26843	AW00026843	I	1
26844	AW00026844	I	1
26845	AW00026845	I	1
26846	AW00026846	I	1
26847	AW00026847	I	1
26848	AW00026848	I	1
26849	AW00026849	I	1
26850	AW00026850	I	1
26851	AW00026851	I	1
26852	AW00026852	I	1
26853	AW00026853	I	1
26854	AW00026854	I	1
26855	AW00026855	I	1
26856	AW00026856	I	1
26857	AW00026857	I	1
26858	AW00026858	I	1
26859	AW00026859	I	1
26860	AW00026860	I	1
26861	AW00026861	I	1
26862	AW00026862	I	1
26863	AW00026863	I	1
26864	AW00026864	I	1
26865	AW00026865	I	1
26866	AW00026866	I	1
26867	AW00026867	I	1
26868	AW00026868	I	1
26869	AW00026869	I	1
26870	AW00026870	I	1
26871	AW00026871	I	1
26872	AW00026872	I	1
26873	AW00026873	I	1
26874	AW00026874	I	1
26875	AW00026875	I	1
26876	AW00026876	I	1
26877	AW00026877	I	1
26878	AW00026878	I	1
26879	AW00026879	I	1
26880	AW00026880	I	1
26881	AW00026881	I	1
26882	AW00026882	I	1
26883	AW00026883	I	1
26884	AW00026884	I	1
26885	AW00026885	I	1
26886	AW00026886	I	1
26887	AW00026887	I	1
26888	AW00026888	I	1
26889	AW00026889	I	1
26890	AW00026890	I	1
26891	AW00026891	I	1
26892	AW00026892	I	1
26893	AW00026893	I	1
26894	AW00026894	I	1
26895	AW00026895	I	1
26896	AW00026896	I	1
26897	AW00026897	I	1
26898	AW00026898	I	1
26899	AW00026899	I	1
26900	AW00026900	I	1
26901	AW00026901	I	1
26902	AW00026902	I	1
26903	AW00026903	I	1
26904	AW00026904	I	1
26905	AW00026905	I	1
26906	AW00026906	I	1
26907	AW00026907	I	1
26908	AW00026908	I	1
26909	AW00026909	I	1
26910	AW00026910	I	1
26911	AW00026911	I	1
26912	AW00026912	I	1
26913	AW00026913	I	1
26914	AW00026914	I	1
26915	AW00026915	I	1
26916	AW00026916	I	2
26917	AW00026917	I	2
26918	AW00026918	I	2
26919	AW00026919	I	2
26920	AW00026920	I	2
26921	AW00026921	I	2
26922	AW00026922	I	2
26923	AW00026923	I	2
26924	AW00026924	I	2
26925	AW00026925	I	1
26926	AW00026926	I	1
26927	AW00026927	I	1
26928	AW00026928	I	1
26929	AW00026929	I	1
26930	AW00026930	I	1
26931	AW00026931	I	1
26932	AW00026932	I	1
26933	AW00026933	I	1
26934	AW00026934	I	1
26935	AW00026935	I	1
26936	AW00026936	I	1
26937	AW00026937	I	1
26938	AW00026938	I	1
26939	AW00026939	I	1
26940	AW00026940	I	1
26941	AW00026941	I	1
26942	AW00026942	I	1
26943	AW00026943	I	1
26944	AW00026944	I	1
26945	AW00026945	I	1
26946	AW00026946	I	1
26947	AW00026947	I	1
26948	AW00026948	I	1
26949	AW00026949	I	1
26950	AW00026950	I	1
26951	AW00026951	I	1
26952	AW00026952	I	1
26953	AW00026953	I	1
26954	AW00026954	I	1
26955	AW00026955	I	1
26956	AW00026956	I	1
26957	AW00026957	I	1
26958	AW00026958	I	1
26959	AW00026959	I	1
26960	AW00026960	I	1
26961	AW00026961	I	1
26962	AW00026962	I	1
26963	AW00026963	I	1
26964	AW00026964	I	1
26965	AW00026965	I	1
26966	AW00026966	I	1
26967	AW00026967	I	2
26968	AW00026968	I	1
26969	AW00026969	I	1
26970	AW00026970	I	1
26971	AW00026971	I	1
26972	AW00026972	I	1
26973	AW00026973	I	1
26974	AW00026974	I	1
26975	AW00026975	I	1
26976	AW00026976	I	1
26977	AW00026977	I	1
26978	AW00026978	I	1
26979	AW00026979	I	1
26980	AW00026980	I	1
26981	AW00026981	I	1
26982	AW00026982	I	1
26983	AW00026983	I	1
26984	AW00026984	I	1
26985	AW00026985	I	1
26986	AW00026986	I	1
26987	AW00026987	I	1
26988	AW00026988	I	1
26989	AW00026989	I	1
26990	AW00026990	I	1
26991	AW00026991	I	1
26992	AW00026992	I	1
26993	AW00026993	I	1
26994	AW00026994	I	1
26995	AW00026995	I	1
26996	AW00026996	I	1
26997	AW00026997	I	1
26998	AW00026998	I	1
26999	AW00026999	I	1
27000	AW00027000	I	1
27001	AW00027001	I	1
27002	AW00027002	I	1
27003	AW00027003	I	1
27004	AW00027004	I	1
27005	AW00027005	I	1
27006	AW00027006	I	1
27007	AW00027007	I	1
27008	AW00027008	I	1
27009	AW00027009	I	1
27010	AW00027010	I	1
27011	AW00027011	I	1
27012	AW00027012	I	1
27013	AW00027013	I	1
27014	AW00027014	I	2
27015	AW00027015	I	1
27016	AW00027016	I	1
27017	AW00027017	I	2
27018	AW00027018	I	1
27019	AW00027019	I	1
27020	AW00027020	I	1
27021	AW00027021	I	1
27022	AW00027022	I	1
27023	AW00027023	I	1
27024	AW00027024	I	1
27025	AW00027025	I	1
27026	AW00027026	I	1
27027	AW00027027	I	1
27028	AW00027028	I	1
27029	AW00027029	I	1
27030	AW00027030	I	1
27031	AW00027031	I	1
27032	AW00027032	I	1
27033	AW00027033	I	1
27034	AW00027034	I	1
27035	AW00027035	I	1
27036	AW00027036	I	1
27037	AW00027037	I	1
27038	AW00027038	I	1
27039	AW00027039	I	1
27040	AW00027040	I	1
27041	AW00027041	I	1
27042	AW00027042	I	1
27043	AW00027043	I	1
27044	AW00027044	I	1
27045	AW00027045	I	1
27046	AW00027046	I	1
27047	AW00027047	I	1
27048	AW00027048	I	1
27049	AW00027049	I	1
27050	AW00027050	I	1
27051	AW00027051	I	1
27052	AW00027052	I	1
27053	AW00027053	I	1
27054	AW00027054	I	1
27055	AW00027055	I	1
27056	AW00027056	I	1
27057	AW00027057	I	1
27058	AW00027058	I	1
27059	AW00027059	I	1
27060	AW00027060	I	1
27061	AW00027061	I	1
27062	AW00027062	I	1
27063	AW00027063	I	1
27064	AW00027064	I	1
27065	AW00027065	I	1
27066	AW00027066	I	1
27067	AW00027067	I	1
27068	AW00027068	I	1
27069	AW00027069	I	1
27070	AW00027070	I	1
27071	AW00027071	I	1
27072	AW00027072	I	1
27073	AW00027073	I	2
27074	AW00027074	I	2
27075	AW00027075	I	2
27076	AW00027076	I	1
27077	AW00027077	I	1
27078	AW00027078	I	1
27079	AW00027079	I	1
27080	AW00027080	I	1
27081	AW00027081	I	1
27082	AW00027082	I	1
27083	AW00027083	I	1
27084	AW00027084	I	1
27085	AW00027085	I	1
27086	AW00027086	I	1
27087	AW00027087	I	1
27088	AW00027088	I	1
27089	AW00027089	I	1
27090	AW00027090	I	1
27091	AW00027091	I	1
27092	AW00027092	I	2
27093	AW00027093	I	2
27094	AW00027094	I	1
27095	AW00027095	I	1
27096	AW00027096	I	2
27097	AW00027097	I	2
27098	AW00027098	I	1
27099	AW00027099	I	1
27100	AW00027100	I	1
27101	AW00027101	I	1
27102	AW00027102	I	1
27103	AW00027103	I	2
27104	AW00027104	I	2
27105	AW00027105	I	2
27106	AW00027106	I	2
27107	AW00027107	I	2
27108	AW00027108	I	1
27109	AW00027109	I	1
27110	AW00027110	I	1
27111	AW00027111	I	1
27112	AW00027112	I	1
27113	AW00027113	I	1
27114	AW00027114	I	2
27115	AW00027115	I	1
27116	AW00027116	I	2
27117	AW00027117	I	2
27118	AW00027118	I	1
27119	AW00027119	I	1
27120	AW00027120	I	1
27121	AW00027121	I	1
27122	AW00027122	I	1
27123	AW00027123	I	1
27124	AW00027124	I	1
27125	AW00027125	I	1
27126	AW00027126	I	1
27127	AW00027127	I	1
27128	AW00027128	I	1
27129	AW00027129	I	1
27130	AW00027130	I	1
27131	AW00027131	I	1
27132	AW00027132	I	1
27133	AW00027133	I	1
27134	AW00027134	I	1
27135	AW00027135	I	1
27136	AW00027136	I	1
27137	AW00027137	I	1
27138	AW00027138	I	1
27139	AW00027139	I	1
27140	AW00027140	I	1
27141	AW00027141	I	1
27142	AW00027142	I	1
27143	AW00027143	I	1
27144	AW00027144	I	1
27145	AW00027145	I	1
27146	AW00027146	I	1
27147	AW00027147	I	1
27148	AW00027148	I	1
27149	AW00027149	I	1
27150	AW00027150	I	1
27151	AW00027151	I	1
27152	AW00027152	I	1
27153	AW00027153	I	1
27154	AW00027154	I	1
27155	AW00027155	I	1
27156	AW00027156	I	1
27157	AW00027157	I	1
27158	AW00027158	I	1
27159	AW00027159	I	1
27160	AW00027160	I	1
27161	AW00027161	I	1
27162	AW00027162	I	1
27163	AW00027163	I	1
27164	AW00027164	I	1
27165	AW00027165	I	1
27166	AW00027166	I	1
27167	AW00027167	I	1
27168	AW00027168	I	1
27169	AW00027169	I	1
27170	AW00027170	I	1
27171	AW00027171	I	1
27172	AW00027172	I	1
27173	AW00027173	I	1
27174	AW00027174	I	1
27175	AW00027175	I	1
27176	AW00027176	I	1
27177	AW00027177	I	1
27178	AW00027178	I	1
27179	AW00027179	I	1
27180	AW00027180	I	1
27181	AW00027181	I	1
27182	AW00027182	I	1
27183	AW00027183	I	1
27184	AW00027184	I	1
27185	AW00027185	I	1
27186	AW00027186	I	1
27187	AW00027187	I	1
27188	AW00027188	I	1
27189	AW00027189	I	1
27190	AW00027190	I	1
27191	AW00027191	I	1
27192	AW00027192	I	1
27193	AW00027193	I	1
27194	AW00027194	I	1
27195	AW00027195	I	2
27196	AW00027196	I	1
27197	AW00027197	I	1
27198	AW00027198	I	1
27199	AW00027199	I	2
27200	AW00027200	I	1
27201	AW00027201	I	2
27202	AW00027202	I	1
27203	AW00027203	I	1
27204	AW00027204	I	1
27205	AW00027205	I	1
27206	AW00027206	I	1
27207	AW00027207	I	1
27208	AW00027208	I	1
27209	AW00027209	I	1
27210	AW00027210	I	1
27211	AW00027211	I	1
27212	AW00027212	I	1
27213	AW00027213	I	1
27214	AW00027214	I	1
27215	AW00027215	I	1
27216	AW00027216	I	1
27217	AW00027217	I	1
27218	AW00027218	I	1
27219	AW00027219	I	1
27220	AW00027220	I	1
27221	AW00027221	I	1
27222	AW00027222	I	1
27223	AW00027223	I	1
27224	AW00027224	I	1
27225	AW00027225	I	1
27226	AW00027226	I	1
27227	AW00027227	I	1
27228	AW00027228	I	1
27229	AW00027229	I	1
27230	AW00027230	I	1
27231	AW00027231	I	1
27232	AW00027232	I	1
27233	AW00027233	I	1
27234	AW00027234	I	1
27235	AW00027235	I	1
27236	AW00027236	I	1
27237	AW00027237	I	1
27238	AW00027238	I	1
27239	AW00027239	I	1
27240	AW00027240	I	1
27241	AW00027241	I	1
27242	AW00027242	I	1
27243	AW00027243	I	1
27244	AW00027244	I	1
27245	AW00027245	I	1
27246	AW00027246	I	1
27247	AW00027247	I	1
27248	AW00027248	I	1
27249	AW00027249	I	1
27250	AW00027250	I	2
27251	AW00027251	I	1
27252	AW00027252	I	1
27253	AW00027253	I	1
27254	AW00027254	I	1
27255	AW00027255	I	1
27256	AW00027256	I	1
27257	AW00027257	I	1
27258	AW00027258	I	1
27259	AW00027259	I	1
27260	AW00027260	I	1
27261	AW00027261	I	1
27262	AW00027262	I	1
27263	AW00027263	I	1
27264	AW00027264	I	1
27265	AW00027265	I	1
27266	AW00027266	I	1
27267	AW00027267	I	1
27268	AW00027268	I	1
27269	AW00027269	I	1
27270	AW00027270	I	1
27271	AW00027271	I	1
27272	AW00027272	I	1
27273	AW00027273	I	2
27274	AW00027274	I	2
27275	AW00027275	I	1
27276	AW00027276	I	1
27277	AW00027277	I	1
27278	AW00027278	I	1
27279	AW00027279	I	2
27280	AW00027280	I	2
27281	AW00027281	I	2
27282	AW00027282	I	1
27283	AW00027283	I	1
27284	AW00027284	I	1
27285	AW00027285	I	1
27286	AW00027286	I	1
27287	AW00027287	I	2
27288	AW00027288	I	2
27289	AW00027289	I	1
27290	AW00027290	I	1
27291	AW00027291	I	2
27292	AW00027292	I	1
27293	AW00027293	I	1
27294	AW00027294	I	2
27295	AW00027295	I	2
27296	AW00027296	I	2
27297	AW00027297	I	1
27298	AW00027298	I	1
27299	AW00027299	I	2
27300	AW00027300	I	1
27301	AW00027301	I	1
27302	AW00027302	I	1
27303	AW00027303	I	1
27304	AW00027304	I	1
27305	AW00027305	I	1
27306	AW00027306	I	1
27307	AW00027307	I	1
27308	AW00027308	I	1
27309	AW00027309	I	1
27310	AW00027310	I	1
27311	AW00027311	I	1
27312	AW00027312	I	1
27313	AW00027313	I	1
27314	AW00027314	I	1
27315	AW00027315	I	1
27316	AW00027316	I	1
27317	AW00027317	I	1
27318	AW00027318	I	1
27319	AW00027319	I	1
27320	AW00027320	I	1
27321	AW00027321	I	1
27322	AW00027322	I	1
27323	AW00027323	I	1
27324	AW00027324	I	1
27325	AW00027325	I	1
27326	AW00027326	I	1
27327	AW00027327	I	1
27328	AW00027328	I	1
27329	AW00027329	I	1
27330	AW00027330	I	1
27331	AW00027331	I	1
27332	AW00027332	I	1
27333	AW00027333	I	1
27334	AW00027334	I	1
27335	AW00027335	I	1
27336	AW00027336	I	1
27337	AW00027337	I	1
27338	AW00027338	I	2
27339	AW00027339	I	2
27340	AW00027340	I	2
27341	AW00027341	I	2
27342	AW00027342	I	2
27343	AW00027343	I	1
27344	AW00027344	I	1
27345	AW00027345	I	1
27346	AW00027346	I	2
27347	AW00027347	I	1
27348	AW00027348	I	2
27349	AW00027349	I	1
27350	AW00027350	I	1
27351	AW00027351	I	1
27352	AW00027352	I	2
27353	AW00027353	I	2
27354	AW00027354	I	2
27355	AW00027355	I	2
27356	AW00027356	I	2
27357	AW00027357	I	1
27358	AW00027358	I	1
27359	AW00027359	I	2
27360	AW00027360	I	1
27361	AW00027361	I	1
27362	AW00027362	I	2
27363	AW00027363	I	1
27364	AW00027364	I	1
27365	AW00027365	I	2
27366	AW00027366	I	2
27367	AW00027367	I	1
27368	AW00027368	I	1
27369	AW00027369	I	1
27370	AW00027370	I	2
27371	AW00027371	I	2
27372	AW00027372	I	1
27373	AW00027373	I	1
27374	AW00027374	I	1
27375	AW00027375	I	1
27376	AW00027376	I	1
27377	AW00027377	I	1
27378	AW00027378	I	1
27379	AW00027379	I	1
27380	AW00027380	I	1
27381	AW00027381	I	1
27382	AW00027382	I	1
27383	AW00027383	I	1
27384	AW00027384	I	1
27385	AW00027385	I	1
27386	AW00027386	I	1
27387	AW00027387	I	1
27388	AW00027388	I	1
27389	AW00027389	I	1
27390	AW00027390	I	1
27391	AW00027391	I	1
27392	AW00027392	I	1
27393	AW00027393	I	1
27394	AW00027394	I	1
27395	AW00027395	I	1
27396	AW00027396	I	1
27397	AW00027397	I	1
27398	AW00027398	I	1
27399	AW00027399	I	1
27400	AW00027400	I	1
27401	AW00027401	I	1
27402	AW00027402	I	1
27403	AW00027403	I	1
27404	AW00027404	I	1
27405	AW00027405	I	1
27406	AW00027406	I	2
27407	AW00027407	I	2
27408	AW00027408	I	1
27409	AW00027409	I	1
27410	AW00027410	I	1
27411	AW00027411	I	1
27412	AW00027412	I	1
27413	AW00027413	I	1
27414	AW00027414	I	1
27415	AW00027415	I	1
27416	AW00027416	I	1
27417	AW00027417	I	1
27418	AW00027418	I	2
27419	AW00027419	I	1
27420	AW00027420	I	1
27421	AW00027421	I	1
27422	AW00027422	I	1
27423	AW00027423	I	1
27424	AW00027424	I	1
27425	AW00027425	I	1
27426	AW00027426	I	1
27427	AW00027427	I	2
27428	AW00027428	I	1
27429	AW00027429	I	1
27430	AW00027430	I	1
27431	AW00027431	I	1
27432	AW00027432	I	1
27433	AW00027433	I	1
27434	AW00027434	I	1
27435	AW00027435	I	1
27436	AW00027436	I	1
27437	AW00027437	I	1
27438	AW00027438	I	1
27439	AW00027439	I	2
27440	AW00027440	I	2
27441	AW00027441	I	1
27442	AW00027442	I	1
27443	AW00027443	I	1
27444	AW00027444	I	1
27445	AW00027445	I	1
27446	AW00027446	I	2
27447	AW00027447	I	2
27448	AW00027448	I	1
27449	AW00027449	I	2
27450	AW00027450	I	2
27451	AW00027451	I	1
27452	AW00027452	I	2
27453	AW00027453	I	2
27454	AW00027454	I	1
27455	AW00027455	I	2
27456	AW00027456	I	1
27457	AW00027457	I	1
27458	AW00027458	I	1
27459	AW00027459	I	2
27460	AW00027460	I	2
27461	AW00027461	I	1
27462	AW00027462	I	1
27463	AW00027463	I	1
27464	AW00027464	I	1
27465	AW00027465	I	1
27466	AW00027466	I	1
27467	AW00027467	I	1
27468	AW00027468	I	1
27469	AW00027469	I	2
27470	AW00027470	I	2
27471	AW00027471	I	2
27472	AW00027472	I	2
27473	AW00027473	I	2
27474	AW00027474	I	1
27475	AW00027475	I	1
27476	AW00027476	I	1
27477	AW00027477	I	1
27478	AW00027478	I	1
27479	AW00027479	I	1
27480	AW00027480	I	1
27481	AW00027481	I	1
27482	AW00027482	I	1
27483	AW00027483	I	2
27484	AW00027484	I	2
27485	AW00027485	I	2
27486	AW00027486	I	2
27487	AW00027487	I	2
27488	AW00027488	I	2
27489	AW00027489	I	2
27490	AW00027490	I	2
27491	AW00027491	I	1
27492	AW00027492	I	2
27493	AW00027493	I	2
27494	AW00027494	I	2
27495	AW00027495	I	1
27496	AW00027496	I	1
27497	AW00027497	I	1
27498	AW00027498	I	2
27499	AW00027499	I	2
27500	AW00027500	I	2
27501	AW00027501	I	1
27502	AW00027502	I	1
27503	AW00027503	I	1
27504	AW00027504	I	1
27505	AW00027505	I	1
27506	AW00027506	I	1
27507	AW00027507	I	1
27508	AW00027508	I	1
27509	AW00027509	I	1
27510	AW00027510	I	1
27511	AW00027511	I	1
27512	AW00027512	I	1
27513	AW00027513	I	1
27514	AW00027514	I	1
27515	AW00027515	I	1
27516	AW00027516	I	1
27517	AW00027517	I	1
27518	AW00027518	I	1
27519	AW00027519	I	1
27520	AW00027520	I	1
27521	AW00027521	I	2
27522	AW00027522	I	1
27523	AW00027523	I	1
27524	AW00027524	I	1
27525	AW00027525	I	1
27526	AW00027526	I	1
27527	AW00027527	I	2
27528	AW00027528	I	1
27529	AW00027529	I	1
27530	AW00027530	I	1
27531	AW00027531	I	1
27532	AW00027532	I	1
27533	AW00027533	I	1
27534	AW00027534	I	1
27535	AW00027535	I	1
27536	AW00027536	I	1
27537	AW00027537	I	2
27538	AW00027538	I	1
27539	AW00027539	I	2
27540	AW00027540	I	2
27541	AW00027541	I	2
27542	AW00027542	I	2
27543	AW00027543	I	2
27544	AW00027544	I	1
27545	AW00027545	I	1
27546	AW00027546	I	1
27547	AW00027547	I	1
27548	AW00027548	I	1
27549	AW00027549	I	1
27550	AW00027550	I	1
27551	AW00027551	I	1
27552	AW00027552	I	1
27553	AW00027553	I	1
27554	AW00027554	I	1
27555	AW00027555	I	1
27556	AW00027556	I	1
27557	AW00027557	I	1
27558	AW00027558	I	1
27559	AW00027559	I	1
27560	AW00027560	I	1
27561	AW00027561	I	1
27562	AW00027562	I	1
27563	AW00027563	I	1
27564	AW00027564	I	1
27565	AW00027565	I	1
27566	AW00027566	I	1
27567	AW00027567	I	1
27568	AW00027568	I	2
27569	AW00027569	I	2
27570	AW00027570	I	2
27571	AW00027571	I	2
27572	AW00027572	I	2
27573	AW00027573	I	2
27574	AW00027574	I	2
27575	AW00027575	I	1
