CustomerID	AccountNumber	CustomerType	AvgOrderValue
18195	AW00018195	I	47.24
18270	AW00018270	I	47.24
18289	AW00018289	I	47.24
21252	AW00021252	I	47.22
11203	AW00011203	I	47.16
11176	AW00011176	I	47.14
11308	AW00011308	I	47.13
16012	AW00016012	I	47.13
18541	AW00018541	I	47.13
17292	AW00017292	I	47.11
17300	AW00017300	I	47.11
12334	AW00012334	I	47.1
11659	AW00011659	I	47
11680	AW00011680	I	46.99
11684	AW00011684	I	46.99
11692	AW00011692	I	46.99
11704	AW00011704	I	46.99
11714	AW00011714	I	46.99
11828	AW00011828	I	46.99
12068	AW00012068	I	46.99
11161	AW00011161	I	46.98
14177	AW00014177	I	46.83
23790	AW00023790	I	46.83
24435	AW00024435	I	46.83
24737	AW00024737	I	46.83
25160	AW00025160	I	46.83
11506	AW00011506	I	46.79
14096	AW00014096	I	46.74
11211	AW00011211	I	46.68
11820	AW00011820	I	46.54
16700	AW00016700	I	46.48
16706	AW00016706	I	46.48
17068	AW00017068	I	46.48
17245	AW00017245	I	46.48
17252	AW00017252	I	46.48
17290	AW00017290	I	46.48
12878	AW00012878	I	46.47
13061	AW00013061	I	46.47
13191	AW00013191	I	46.47
13245	AW00013245	I	46.47
13441	AW00013441	I	46.47
13761	AW00013761	I	46.47
13989	AW00013989	I	46.47
14293	AW00014293	I	46.47
14369	AW00014369	I	46.47
15000	AW00015000	I	46.47
15249	AW00015249	I	46.47
17189	AW00017189	I	46.47
19823	AW00019823	I	46.47
20771	AW00020771	I	46.47
13239	AW00013239	I	46.42
13125	AW00013125	I	46.18
15826	AW00015826	I	46.18
11848	AW00011848	I	46.14
12065	AW00012065	I	46.14
12087	AW00012087	I	46.14
12101	AW00012101	I	46.14
12137	AW00012137	I	46.14
17760	AW00017760	I	46.12
17881	AW00017881	I	46.12
14604	AW00014604	I	45.98
16243	AW00016243	I	45.98
18686	AW00018686	I	45.98
18821	AW00018821	I	45.98
19001	AW00019001	I	45.98
21702	AW00021702	I	45.97
11752	AW00011752	I	45.96
12778	AW00012778	I	45.95
13033	AW00013033	I	45.95
13300	AW00013300	I	45.95
13755	AW00013755	I	45.95
13857	AW00013857	I	45.95
14296	AW00014296	I	45.95
14358	AW00014358	I	45.95
15173	AW00015173	I	45.95
15260	AW00015260	I	45.95
17208	AW00017208	I	45.95
19055	AW00019055	I	45.95
20202	AW00020202	I	45.95
11649	AW00011649	I	45.64
11667	AW00011667	I	45.64
11676	AW00011676	I	45.64
16704	AW00016704	I	45.63
16710	AW00016710	I	45.63
17062	AW00017062	I	45.63
17234	AW00017234	I	45.63
19578	AW00019578	I	45.63
11957	AW00011957	I	45.62
24294	AW00024294	I	45.58
24313	AW00024313	I	45.58
24389	AW00024389	I	45.58
24401	AW00024401	I	45.58
25149	AW00025149	I	45.58
25154	AW00025154	I	45.58
28412	AW00028412	I	45.58
16032	AW00016032	I	45.48
19571	AW00019571	I	45.47
12136	AW00012136	I	45.43
15376	AW00015376	I	45.41
15148	AW00015148	I	45.38
15231	AW00015231	I	45.38
11651	AW00011651	I	45.29
16193	AW00016193	I	45.24
19388	AW00019388	I	45.22
19449	AW00019449	I	45.22
22037	AW00022037	I	45.22
22105	AW00022105	I	45.22
22364	AW00022364	I	45.22
23126	AW00023126	I	45.22
23184	AW00023184	I	45.22
23199	AW00023199	I	45.22
23353	AW00023353	I	45.22
12969	AW00012969	I	45.2
14077	AW00014077	I	45.18
14237	AW00014237	I	45.12
14669	AW00014669	I	45.12
16959	AW00016959	I	45.12
17074	AW00017074	I	45.12
17284	AW00017284	I	45.12
13962	AW00013962	I	45.1
11853	AW00011853	I	44.99
11855	AW00011855	I	44.99
11985	AW00011985	I	44.99
12051	AW00012051	I	44.99
12115	AW00012115	I	44.99
12660	AW00012660	I	44.98
12737	AW00012737	I	44.98
13578	AW00013578	I	44.98
13594	AW00013594	I	44.98
13601	AW00013601	I	44.98
13610	AW00013610	I	44.98
20522	AW00020522	I	44.98
21287	AW00021287	I	44.98
21353	AW00021353	I	44.98
21474	AW00021474	I	44.98
21693	AW00021693	I	44.98
21717	AW00021717	I	44.98
21801	AW00021801	I	44.98
22007	AW00022007	I	44.98
23251	AW00023251	I	44.98
28950	AW00028950	I	44.98
24260	AW00024260	I	44.97
12896	AW00012896	I	44.91
13458	AW00013458	I	44.91
18187	AW00018187	I	44.91
21580	AW00021580	I	44.91
15244	AW00015244	I	44.8
17786	AW00017786	I	44.73
19585	AW00019585	I	44.73
14458	AW00014458	I	44.65
11223	AW00011223	I	44.64
13150	AW00013150	I	44.62
18927	AW00018927	I	44.62
12824	AW00012824	I	44.54
23714	AW00023714	I	44.54
24968	AW00024968	I	44.54
19642	AW00019642	I	44.51
11648	AW00011648	I	44.5
11689	AW00011689	I	44.5
11706	AW00011706	I	44.5
11973	AW00011973	I	44.48
12366	AW00012366	I	44.48
13023	AW00013023	I	44.48
13466	AW00013466	I	44.48
15461	AW00015461	I	44.48
18330	AW00018330	I	44.48
18719	AW00018719	I	44.48
15607	AW00015607	I	44.23
11631	AW00011631	I	44.22
23745	AW00023745	I	44.22
23955	AW00023955	I	44.22
24016	AW00024016	I	44.22
26557	AW00026557	I	44.22
26794	AW00026794	I	44.22
26804	AW00026804	I	44.22
16370	AW00016370	I	44.17
13350	AW00013350	I	44.15
16341	AW00016341	I	44.12
11166	AW00011166	I	43.98
11424	AW00011424	I	43.98
11441	AW00011441	I	43.98
11579	AW00011579	I	43.98
12227	AW00012227	I	43.98
12269	AW00012269	I	43.98
12313	AW00012313	I	43.98
12375	AW00012375	I	43.98
12554	AW00012554	I	43.98
14679	AW00014679	I	43.98
14857	AW00014857	I	43.98
28784	AW00028784	I	43.98
17810	AW00017810	I	43.97
19509	AW00019509	I	43.97
21074	AW00021074	I	43.97
22823	AW00022823	I	43.97
23490	AW00023490	I	43.97
23491	AW00023491	I	43.97
23689	AW00023689	I	43.97
12972	AW00012972	I	43.93
18306	AW00018306	I	43.89
15402	AW00015402	I	43.85
12077	AW00012077	I	43.67
11801	AW00011801	I	43.64
11822	AW00011822	I	43.64
11840	AW00011840	I	43.64
12057	AW00012057	I	43.64
12062	AW00012062	I	43.64
18717	AW00018717	I	43.6
11253	AW00011253	I	43.54
12295	AW00012295	I	43.54
16697	AW00016697	I	43.54
16934	AW00016934	I	43.48
18755	AW00018755	I	43.48
18871	AW00018871	I	43.48
18883	AW00018883	I	43.48
13262	AW00013262	I	43.47
27835	AW00027835	I	43.46
12259	AW00012259	I	43.38
12293	AW00012293	I	43.38
12550	AW00012550	I	43.38
15186	AW00015186	I	43.38
13669	AW00013669	I	43.24
11287	AW00011287	I	43.22
17057	AW00017057	I	43.14
17061	AW00017061	I	43.14
17236	AW00017236	I	43.14
17239	AW00017239	I	43.14
17244	AW00017244	I	43.14
17291	AW00017291	I	43.14
18720	AW00018720	I	43.14
18727	AW00018727	I	43.14
11367	AW00011367	I	43.13
12633	AW00012633	I	43.13
12776	AW00012776	I	43.13
14052	AW00014052	I	43.13
14053	AW00014053	I	43.13
14213	AW00014213	I	43.13
15126	AW00015126	I	43.13
16601	AW00016601	I	43.13
12864	AW00012864	I	43.12
13534	AW00013534	I	43.12
18711	AW00018711	I	43.1
11802	AW00011802	I	43.06
14265	AW00014265	I	43.04
18194	AW00018194	I	42.98
18261	AW00018261	I	42.98
20731	AW00020731	I	42.97
25696	AW00025696	I	42.97
25915	AW00025915	I	42.97
26712	AW00026712	I	42.97
26881	AW00026881	I	42.97
27135	AW00027135	I	42.97
27153	AW00027153	I	42.97
27304	AW00027304	I	42.97
27318	AW00027318	I	42.97
27330	AW00027330	I	42.97
27610	AW00027610	I	42.97
27630	AW00027630	I	42.97
28430	AW00028430	I	42.97
28435	AW00028435	I	42.97
28455	AW00028455	I	42.97
14353	AW00014353	I	42.95
19391	AW00019391	I	42.93
20594	AW00020594	I	42.93
20873	AW00020873	I	42.93
20963	AW00020963	I	42.93
21521	AW00021521	I	42.93
21678	AW00021678	I	42.93
23291	AW00023291	I	42.93
23599	AW00023599	I	42.93
23670	AW00023670	I	42.93
23692	AW00023692	I	42.93
23736	AW00023736	I	42.93
12202	AW00012202	I	42.87
24391	AW00024391	I	42.84
24398	AW00024398	I	42.84
24821	AW00024821	I	42.84
24992	AW00024992	I	42.84
13954	AW00013954	I	42.82
14056	AW00014056	I	42.82
11119	AW00011119	I	42.61
11293	AW00011293	I	42.61
11846	AW00011846	I	42.5
11851	AW00011851	I	42.5
11858	AW00011858	I	42.5
12063	AW00012063	I	42.5
12066	AW00012066	I	42.5
12070	AW00012070	I	42.5
12135	AW00012135	I	42.5
11091	AW00011091	I	42.48
17323	AW00017323	I	42.48
18247	AW00018247	I	42.48
18290	AW00018290	I	42.48
12106	AW00012106	I	42.39
13701	AW00013701	I	42.38
11936	AW00011936	I	42.28
12408	AW00012408	I	42.28
12420	AW00012420	I	42.28
12436	AW00012436	I	42.28
12497	AW00012497	I	42.28
13017	AW00013017	I	42.28
13167	AW00013167	I	42.28
13773	AW00013773	I	42.28
14537	AW00014537	I	42.28
14543	AW00014543	I	42.28
14696	AW00014696	I	42.28
14703	AW00014703	I	42.28
15698	AW00015698	I	42.28
16583	AW00016583	I	42.28
19265	AW00019265	I	42.28
19266	AW00019266	I	42.28
19267	AW00019267	I	42.28
19650	AW00019650	I	42.28
19674	AW00019674	I	42.28
21172	AW00021172	I	42.28
21174	AW00021174	I	42.28
21190	AW00021190	I	42.28
21224	AW00021224	I	42.28
21407	AW00021407	I	42.28
21566	AW00021566	I	42.28
21883	AW00021883	I	42.28
21961	AW00021961	I	42.28
22006	AW00022006	I	42.28
22204	AW00022204	I	42.28
22208	AW00022208	I	42.28
22214	AW00022214	I	42.28
27149	AW00027149	I	42.28
27496	AW00027496	I	42.28
27704	AW00027704	I	42.28
12303	AW00012303	I	42.24
13042	AW00013042	I	42.24
12503	AW00012503	I	42.23
16038	AW00016038	I	42.12
11330	AW00011330	I	42.09
11148	AW00011148	I	42.08
11724	AW00011724	I	42.02
17054	AW00017054	I	41.99
17058	AW00017058	I	41.99
17230	AW00017230	I	41.99
17231	AW00017231	I	41.99
17235	AW00017235	I	41.99
17243	AW00017243	I	41.99
17253	AW00017253	I	41.99
19579	AW00019579	I	41.99
11139	AW00011139	I	41.98
12024	AW00012024	I	41.98
12091	AW00012091	I	41.98
12098	AW00012098	I	41.98
12582	AW00012582	I	41.98
12708	AW00012708	I	41.98
12955	AW00012955	I	41.98
12961	AW00012961	I	41.98
12962	AW00012962	I	41.98
12973	AW00012973	I	41.98
13665	AW00013665	I	41.98
14231	AW00014231	I	41.98
15919	AW00015919	I	41.98
16182	AW00016182	I	41.98
17227	AW00017227	I	41.98
17281	AW00017281	I	41.98
13547	AW00013547	I	41.97
13612	AW00013612	I	41.97
17723	AW00017723	I	41.97
14898	AW00014898	I	41.95
15854	AW00015854	I	41.95
21726	AW00021726	I	41.95
23458	AW00023458	I	41.95
22704	AW00022704	I	41.93
26403	AW00026403	I	41.93
27010	AW00027010	I	41.93
27016	AW00027016	I	41.93
18573	AW00018573	I	41.87
13008	AW00013008	I	41.84
11262	AW00011262	I	41.73
17105	AW00017105	I	41.72
19973	AW00019973	I	41.72
12465	AW00012465	I	41.71
25900	AW00025900	I	41.59
14517	AW00014517	I	41.48
11867	AW00011867	I	41.46
11876	AW00011876	I	41.46
11878	AW00011878	I	41.46
11887	AW00011887	I	41.46
12148	AW00012148	I	41.46
12149	AW00012149	I	41.46
12194	AW00012194	I	41.46
17337	AW00017337	I	41.3
11118	AW00011118	I	41.27
11948	AW00011948	I	41.13
13952	AW00013952	I	41.13
13956	AW00013956	I	41.13
14061	AW00014061	I	41.13
14212	AW00014212	I	41.13
14221	AW00014221	I	41.13
14222	AW00014222	I	41.13
18156	AW00018156	I	41.13
18165	AW00018165	I	41.13
19572	AW00019572	I	41.12
11518	AW00011518	I	41.1
18925	AW00018925	I	41.09
12944	AW00012944	I	41.05
16256	AW00016256	I	40.98
11114	AW00011114	I	40.96
16165	AW00016165	I	40.9
16625	AW00016625	I	40.9
16665	AW00016665	I	40.9
11500	AW00011500	I	40.89
11436	AW00011436	I	40.88
11711	AW00011711	I	40.88
12126	AW00012126	I	40.88
14370	AW00014370	I	40.85
11507	AW00011507	I	40.82
14502	AW00014502	I	40.75
17346	AW00017346	I	40.73
17360	AW00017360	I	40.73
11012	AW00011012	I	40.63
11049	AW00011049	I	40.63
11066	AW00011066	I	40.63
11169	AW00011169	I	40.63
11182	AW00011182	I	40.63
11188	AW00011188	I	40.63
11229	AW00011229	I	40.63
11256	AW00011256	I	40.63
11260	AW00011260	I	40.63
14317	AW00014317	I	40.63
14665	AW00014665	I	40.63
14677	AW00014677	I	40.63
15123	AW00015123	I	40.63
15125	AW00015125	I	40.63
15131	AW00015131	I	40.63
16739	AW00016739	I	40.63
15599	AW00015599	I	40.62
15812	AW00015812	I	40.62
17807	AW00017807	I	40.62
12166	AW00012166	I	40.55
14274	AW00014274	I	40.52
17324	AW00017324	I	40.47
17333	AW00017333	I	40.47
13121	AW00013121	I	40.42
11566	AW00011566	I	40.27
17823	AW00017823	I	40.23
20928	AW00020928	I	40.23
21972	AW00021972	I	40.23
22326	AW00022326	I	40.23
22746	AW00022746	I	40.23
21533	AW00021533	I	40.22
25416	AW00025416	I	40.22
25855	AW00025855	I	40.22
26009	AW00026009	I	40.22
26105	AW00026105	I	40.22
14724	AW00014724	I	40.14
13708	AW00013708	I	40.13
19525	AW00019525	I	40.11
22014	AW00022014	I	40.1
16168	AW00016168	I	40.06
13944	AW00013944	I	40.03
11140	AW00011140	I	39.99
11514	AW00011514	I	39.99
12028	AW00012028	I	39.99
12416	AW00012416	I	39.99
12427	AW00012427	I	39.99
12498	AW00012498	I	39.99
13818	AW00013818	I	39.99
14710	AW00014710	I	39.99
14810	AW00014810	I	39.99
19268	AW00019268	I	39.99
21177	AW00021177	I	39.99
21178	AW00021178	I	39.99
21185	AW00021185	I	39.99
21209	AW00021209	I	39.99
21210	AW00021210	I	39.99
21563	AW00021563	I	39.99
21880	AW00021880	I	39.99
21887	AW00021887	I	39.99
21890	AW00021890	I	39.99
21960	AW00021960	I	39.99
21963	AW00021963	I	39.99
21997	AW00021997	I	39.99
22212	AW00022212	I	39.99
22844	AW00022844	I	39.99
22848	AW00022848	I	39.99
22852	AW00022852	I	39.99
22853	AW00022853	I	39.99
27144	AW00027144	I	39.99
29372	AW00029372	I	39.99
29378	AW00029378	I	39.99
11370	AW00011370	I	39.98
11418	AW00011418	I	39.98
12196	AW00012196	I	39.98
12741	AW00012741	I	39.98
12799	AW00012799	I	39.98
12800	AW00012800	I	39.98
12802	AW00012802	I	39.98
12809	AW00012809	I	39.98
12831	AW00012831	I	39.98
12832	AW00012832	I	39.98
12835	AW00012835	I	39.98
12840	AW00012840	I	39.98
13494	AW00013494	I	39.98
13497	AW00013497	I	39.98
13500	AW00013500	I	39.98
13501	AW00013501	I	39.98
13574	AW00013574	I	39.98
13642	AW00013642	I	39.98
13677	AW00013677	I	39.98
13684	AW00013684	I	39.98
13796	AW00013796	I	39.98
14375	AW00014375	I	39.98
14390	AW00014390	I	39.98
14397	AW00014397	I	39.98
14402	AW00014402	I	39.98
14467	AW00014467	I	39.98
14483	AW00014483	I	39.98
14487	AW00014487	I	39.98
14489	AW00014489	I	39.98
14490	AW00014490	I	39.98
14503	AW00014503	I	39.98
14506	AW00014506	I	39.98
14507	AW00014507	I	39.98
14512	AW00014512	I	39.98
14544	AW00014544	I	39.98
14563	AW00014563	I	39.98
14570	AW00014570	I	39.98
14573	AW00014573	I	39.98
14588	AW00014588	I	39.98
14595	AW00014595	I	39.98
14600	AW00014600	I	39.98
14608	AW00014608	I	39.98
14612	AW00014612	I	39.98
14618	AW00014618	I	39.98
14619	AW00014619	I	39.98
14624	AW00014624	I	39.98
14637	AW00014637	I	39.98
14659	AW00014659	I	39.98
14693	AW00014693	I	39.98
14758	AW00014758	I	39.98
14761	AW00014761	I	39.98
14807	AW00014807	I	39.98
14826	AW00014826	I	39.98
14850	AW00014850	I	39.98
14856	AW00014856	I	39.98
14908	AW00014908	I	39.98
14924	AW00014924	I	39.98
14959	AW00014959	I	39.98
14963	AW00014963	I	39.98
14971	AW00014971	I	39.98
15012	AW00015012	I	39.98
15091	AW00015091	I	39.98
15158	AW00015158	I	39.98
15165	AW00015165	I	39.98
15168	AW00015168	I	39.98
15257	AW00015257	I	39.98
15270	AW00015270	I	39.98
15271	AW00015271	I	39.98
15281	AW00015281	I	39.98
15285	AW00015285	I	39.98
15293	AW00015293	I	39.98
15297	AW00015297	I	39.98
15307	AW00015307	I	39.98
15318	AW00015318	I	39.98
15327	AW00015327	I	39.98
15330	AW00015330	I	39.98
15332	AW00015332	I	39.98
15335	AW00015335	I	39.98
15358	AW00015358	I	39.98
15361	AW00015361	I	39.98
15373	AW00015373	I	39.98
15390	AW00015390	I	39.98
15392	AW00015392	I	39.98
15397	AW00015397	I	39.98
15401	AW00015401	I	39.98
15403	AW00015403	I	39.98
15407	AW00015407	I	39.98
15408	AW00015408	I	39.98
15430	AW00015430	I	39.98
15469	AW00015469	I	39.98
15485	AW00015485	I	39.98
15486	AW00015486	I	39.98
15495	AW00015495	I	39.98
15496	AW00015496	I	39.98
15504	AW00015504	I	39.98
15508	AW00015508	I	39.98
15509	AW00015509	I	39.98
15510	AW00015510	I	39.98
15513	AW00015513	I	39.98
15545	AW00015545	I	39.98
15546	AW00015546	I	39.98
15563	AW00015563	I	39.98
15608	AW00015608	I	39.98
15612	AW00015612	I	39.98
15629	AW00015629	I	39.98
15740	AW00015740	I	39.98
15742	AW00015742	I	39.98
15743	AW00015743	I	39.98
15747	AW00015747	I	39.98
15772	AW00015772	I	39.98
15777	AW00015777	I	39.98
15825	AW00015825	I	39.98
15837	AW00015837	I	39.98
15848	AW00015848	I	39.98
15871	AW00015871	I	39.98
15877	AW00015877	I	39.98
15884	AW00015884	I	39.98
15887	AW00015887	I	39.98
15891	AW00015891	I	39.98
15910	AW00015910	I	39.98
15936	AW00015936	I	39.98
15939	AW00015939	I	39.98
15951	AW00015951	I	39.98
15955	AW00015955	I	39.98
15970	AW00015970	I	39.98
15971	AW00015971	I	39.98
15973	AW00015973	I	39.98
15977	AW00015977	I	39.98
16006	AW00016006	I	39.98
16037	AW00016037	I	39.98
16048	AW00016048	I	39.98
16049	AW00016049	I	39.98
16057	AW00016057	I	39.98
16070	AW00016070	I	39.98
16074	AW00016074	I	39.98
16082	AW00016082	I	39.98
16091	AW00016091	I	39.98
16107	AW00016107	I	39.98
16153	AW00016153	I	39.98
16212	AW00016212	I	39.98
16239	AW00016239	I	39.98
16248	AW00016248	I	39.98
16367	AW00016367	I	39.98
16477	AW00016477	I	39.98
16485	AW00016485	I	39.98
16498	AW00016498	I	39.98
16502	AW00016502	I	39.98
16505	AW00016505	I	39.98
16642	AW00016642	I	39.98
16655	AW00016655	I	39.98
16719	AW00016719	I	39.98
16720	AW00016720	I	39.98
16724	AW00016724	I	39.98
16787	AW00016787	I	39.98
16788	AW00016788	I	39.98
16814	AW00016814	I	39.98
16862	AW00016862	I	39.98
16875	AW00016875	I	39.98
16877	AW00016877	I	39.98
16884	AW00016884	I	39.98
16885	AW00016885	I	39.98
16901	AW00016901	I	39.98
16957	AW00016957	I	39.98
16963	AW00016963	I	39.98
16965	AW00016965	I	39.98
16980	AW00016980	I	39.98
16991	AW00016991	I	39.98
16994	AW00016994	I	39.98
17044	AW00017044	I	39.98
17117	AW00017117	I	39.98
17146	AW00017146	I	39.98
17158	AW00017158	I	39.98
17162	AW00017162	I	39.98
17260	AW00017260	I	39.98
17342	AW00017342	I	39.98
17343	AW00017343	I	39.98
17359	AW00017359	I	39.98
17366	AW00017366	I	39.98
17378	AW00017378	I	39.98
17380	AW00017380	I	39.98
17390	AW00017390	I	39.98
17397	AW00017397	I	39.98
17418	AW00017418	I	39.98
17419	AW00017419	I	39.98
17428	AW00017428	I	39.98
17451	AW00017451	I	39.98
17471	AW00017471	I	39.98
17516	AW00017516	I	39.98
17517	AW00017517	I	39.98
17549	AW00017549	I	39.98
17554	AW00017554	I	39.98
17560	AW00017560	I	39.98
17577	AW00017577	I	39.98
17583	AW00017583	I	39.98
17584	AW00017584	I	39.98
17598	AW00017598	I	39.98
17605	AW00017605	I	39.98
17610	AW00017610	I	39.98
17611	AW00017611	I	39.98
17618	AW00017618	I	39.98
17653	AW00017653	I	39.98
17665	AW00017665	I	39.98
17674	AW00017674	I	39.98
17679	AW00017679	I	39.98
17687	AW00017687	I	39.98
17696	AW00017696	I	39.98
17757	AW00017757	I	39.98
17872	AW00017872	I	39.98
18058	AW00018058	I	39.98
18097	AW00018097	I	39.98
18105	AW00018105	I	39.98
18170	AW00018170	I	39.98
18223	AW00018223	I	39.98
18235	AW00018235	I	39.98
18323	AW00018323	I	39.98
18340	AW00018340	I	39.98
18342	AW00018342	I	39.98
18343	AW00018343	I	39.98
18347	AW00018347	I	39.98
18349	AW00018349	I	39.98
18358	AW00018358	I	39.98
18365	AW00018365	I	39.98
18417	AW00018417	I	39.98
18419	AW00018419	I	39.98
18474	AW00018474	I	39.98
18500	AW00018500	I	39.98
18529	AW00018529	I	39.98
18574	AW00018574	I	39.98
18640	AW00018640	I	39.98
18662	AW00018662	I	39.98
18751	AW00018751	I	39.98
18778	AW00018778	I	39.98
19077	AW00019077	I	39.98
19082	AW00019082	I	39.98
19180	AW00019180	I	39.98
19182	AW00019182	I	39.98
19273	AW00019273	I	39.98
19277	AW00019277	I	39.98
19303	AW00019303	I	39.98
19926	AW00019926	I	39.98
20070	AW00020070	I	39.98
20083	AW00020083	I	39.98
20100	AW00020100	I	39.98
20102	AW00020102	I	39.98
20273	AW00020273	I	39.98
20316	AW00020316	I	39.98
20441	AW00020441	I	39.98
20691	AW00020691	I	39.98
20783	AW00020783	I	39.98
20792	AW00020792	I	39.98
21009	AW00021009	I	39.98
21043	AW00021043	I	39.98
21085	AW00021085	I	39.98
21109	AW00021109	I	39.98
21131	AW00021131	I	39.98
21208	AW00021208	I	39.98
21232	AW00021232	I	39.98
21276	AW00021276	I	39.98
21339	AW00021339	I	39.98
21366	AW00021366	I	39.98
21370	AW00021370	I	39.98
21375	AW00021375	I	39.98
21480	AW00021480	I	39.98
21577	AW00021577	I	39.98
21663	AW00021663	I	39.98
21691	AW00021691	I	39.98
21803	AW00021803	I	39.98
21832	AW00021832	I	39.98
21844	AW00021844	I	39.98
21846	AW00021846	I	39.98
21849	AW00021849	I	39.98
21861	AW00021861	I	39.98
21863	AW00021863	I	39.98
21914	AW00021914	I	39.98
21916	AW00021916	I	39.98
22026	AW00022026	I	39.98
22143	AW00022143	I	39.98
22315	AW00022315	I	39.98
22332	AW00022332	I	39.98
22353	AW00022353	I	39.98
22354	AW00022354	I	39.98
22371	AW00022371	I	39.98
22384	AW00022384	I	39.98
22389	AW00022389	I	39.98
22453	AW00022453	I	39.98
22482	AW00022482	I	39.98
22528	AW00022528	I	39.98
22657	AW00022657	I	39.98
22670	AW00022670	I	39.98
22831	AW00022831	I	39.98
22869	AW00022869	I	39.98
22911	AW00022911	I	39.98
22948	AW00022948	I	39.98
22952	AW00022952	I	39.98
22957	AW00022957	I	39.98
22962	AW00022962	I	39.98
22969	AW00022969	I	39.98
23084	AW00023084	I	39.98
23087	AW00023087	I	39.98
23123	AW00023123	I	39.98
23128	AW00023128	I	39.98
23134	AW00023134	I	39.98
23196	AW00023196	I	39.98
23219	AW00023219	I	39.98
23235	AW00023235	I	39.98
23244	AW00023244	I	39.98
23245	AW00023245	I	39.98
23253	AW00023253	I	39.98
23255	AW00023255	I	39.98
23284	AW00023284	I	39.98
23317	AW00023317	I	39.98
23329	AW00023329	I	39.98
23401	AW00023401	I	39.98
23419	AW00023419	I	39.98
23426	AW00023426	I	39.98
23428	AW00023428	I	39.98
23459	AW00023459	I	39.98
23530	AW00023530	I	39.98
23536	AW00023536	I	39.98
23551	AW00023551	I	39.98
23567	AW00023567	I	39.98
23569	AW00023569	I	39.98
23576	AW00023576	I	39.98
23644	AW00023644	I	39.98
23650	AW00023650	I	39.98
23679	AW00023679	I	39.98
23719	AW00023719	I	39.98
23743	AW00023743	I	39.98
23943	AW00023943	I	39.98
23968	AW00023968	I	39.98
23978	AW00023978	I	39.98
23985	AW00023985	I	39.98
23997	AW00023997	I	39.98
24079	AW00024079	I	39.98
24082	AW00024082	I	39.98
24085	AW00024085	I	39.98
24094	AW00024094	I	39.98
24106	AW00024106	I	39.98
24113	AW00024113	I	39.98
24144	AW00024144	I	39.98
24196	AW00024196	I	39.98
24256	AW00024256	I	39.98
24470	AW00024470	I	39.98
24581	AW00024581	I	39.98
24594	AW00024594	I	39.98
24603	AW00024603	I	39.98
24610	AW00024610	I	39.98
24639	AW00024639	I	39.98
24647	AW00024647	I	39.98
24730	AW00024730	I	39.98
24748	AW00024748	I	39.98
24755	AW00024755	I	39.98
24853	AW00024853	I	39.98
24858	AW00024858	I	39.98
24859	AW00024859	I	39.98
24869	AW00024869	I	39.98
24880	AW00024880	I	39.98
24890	AW00024890	I	39.98
24947	AW00024947	I	39.98
25110	AW00025110	I	39.98
25116	AW00025116	I	39.98
25122	AW00025122	I	39.98
25123	AW00025123	I	39.98
25134	AW00025134	I	39.98
25136	AW00025136	I	39.98
25143	AW00025143	I	39.98
25147	AW00025147	I	39.98
25217	AW00025217	I	39.98
25219	AW00025219	I	39.98
25227	AW00025227	I	39.98
25236	AW00025236	I	39.98
25248	AW00025248	I	39.98
25251	AW00025251	I	39.98
25295	AW00025295	I	39.98
25324	AW00025324	I	39.98
25332	AW00025332	I	39.98
25469	AW00025469	I	39.98
25471	AW00025471	I	39.98
25475	AW00025475	I	39.98
25494	AW00025494	I	39.98
25495	AW00025495	I	39.98
25515	AW00025515	I	39.98
25517	AW00025517	I	39.98
25518	AW00025518	I	39.98
25519	AW00025519	I	39.98
25535	AW00025535	I	39.98
25579	AW00025579	I	39.98
25580	AW00025580	I	39.98
25620	AW00025620	I	39.98
25630	AW00025630	I	39.98
25638	AW00025638	I	39.98
25643	AW00025643	I	39.98
25652	AW00025652	I	39.98
25654	AW00025654	I	39.98
25666	AW00025666	I	39.98
25679	AW00025679	I	39.98
25781	AW00025781	I	39.98
25800	AW00025800	I	39.98
25815	AW00025815	I	39.98
25824	AW00025824	I	39.98
25873	AW00025873	I	39.98
25884	AW00025884	I	39.98
26099	AW00026099	I	39.98
26132	AW00026132	I	39.98
26136	AW00026136	I	39.98
26377	AW00026377	I	39.98
26397	AW00026397	I	39.98
26456	AW00026456	I	39.98
26686	AW00026686	I	39.98
26701	AW00026701	I	39.98
26891	AW00026891	I	39.98
27208	AW00027208	I	39.98
27329	AW00027329	I	39.98
27335	AW00027335	I	39.98
27580	AW00027580	I	39.98
27594	AW00027594	I	39.98
27632	AW00027632	I	39.98
27700	AW00027700	I	39.98
27705	AW00027705	I	39.98
27720	AW00027720	I	39.98
27779	AW00027779	I	39.98
27803	AW00027803	I	39.98
27812	AW00027812	I	39.98
27829	AW00027829	I	39.98
27849	AW00027849	I	39.98
27851	AW00027851	I	39.98
27857	AW00027857	I	39.98
27886	AW00027886	I	39.98
27914	AW00027914	I	39.98
27915	AW00027915	I	39.98
27916	AW00027916	I	39.98
27954	AW00027954	I	39.98
27966	AW00027966	I	39.98
27968	AW00027968	I	39.98
27981	AW00027981	I	39.98
28001	AW00028001	I	39.98
28002	AW00028002	I	39.98
28007	AW00028007	I	39.98
28020	AW00028020	I	39.98
28023	AW00028023	I	39.98
28029	AW00028029	I	39.98
28043	AW00028043	I	39.98
28060	AW00028060	I	39.98
28079	AW00028079	I	39.98
28080	AW00028080	I	39.98
28090	AW00028090	I	39.98
