CustomerID	AccountNumber	CustomerType	OrderCount	TotalSales
20100	AW00020100	I	1	39.98
20102	AW00020102	I	1	39.98
20273	AW00020273	I	1	39.98
20316	AW00020316	I	1	39.98
20441	AW00020441	I	1	39.98
20691	AW00020691	I	1	39.98
20783	AW00020783	I	1	39.98
20792	AW00020792	I	1	39.98
21009	AW00021009	I	1	39.98
21043	AW00021043	I	1	39.98
21085	AW00021085	I	1	39.98
21109	AW00021109	I	1	39.98
21131	AW00021131	I	1	39.98
21208	AW00021208	I	1	39.98
21232	AW00021232	I	1	39.98
21276	AW00021276	I	1	39.98
21339	AW00021339	I	1	39.98
21366	AW00021366	I	1	39.98
21370	AW00021370	I	1	39.98
21375	AW00021375	I	1	39.98
21480	AW00021480	I	1	39.98
21577	AW00021577	I	1	39.98
21663	AW00021663	I	1	39.98
21691	AW00021691	I	1	39.98
21803	AW00021803	I	1	39.98
21832	AW00021832	I	1	39.98
21844	AW00021844	I	1	39.98
21846	AW00021846	I	1	39.98
21849	AW00021849	I	1	39.98
21861	AW00021861	I	1	39.98
21863	AW00021863	I	1	39.98
21914	AW00021914	I	1	39.98
21916	AW00021916	I	1	39.98
22026	AW00022026	I	1	39.98
22143	AW00022143	I	1	39.98
22315	AW00022315	I	1	39.98
22332	AW00022332	I	1	39.98
22353	AW00022353	I	1	39.98
22354	AW00022354	I	1	39.98
22371	AW00022371	I	1	39.98
22384	AW00022384	I	1	39.98
22389	AW00022389	I	1	39.98
22453	AW00022453	I	1	39.98
22482	AW00022482	I	1	39.98
22528	AW00022528	I	1	39.98
22657	AW00022657	I	1	39.98
22670	AW00022670	I	1	39.98
22831	AW00022831	I	1	39.98
22869	AW00022869	I	1	39.98
22911	AW00022911	I	1	39.98
22948	AW00022948	I	1	39.98
22952	AW00022952	I	1	39.98
22957	AW00022957	I	1	39.98
22962	AW00022962	I	1	39.98
22969	AW00022969	I	1	39.98
23084	AW00023084	I	1	39.98
23087	AW00023087	I	1	39.98
23123	AW00023123	I	1	39.98
23128	AW00023128	I	1	39.98
23134	AW00023134	I	1	39.98
23196	AW00023196	I	1	39.98
23219	AW00023219	I	1	39.98
23235	AW00023235	I	1	39.98
23244	AW00023244	I	1	39.98
23245	AW00023245	I	1	39.98
23253	AW00023253	I	1	39.98
23255	AW00023255	I	1	39.98
23284	AW00023284	I	1	39.98
23317	AW00023317	I	1	39.98
23329	AW00023329	I	1	39.98
23401	AW00023401	I	1	39.98
23419	AW00023419	I	1	39.98
23426	AW00023426	I	1	39.98
23428	AW00023428	I	1	39.98
23459	AW00023459	I	1	39.98
23530	AW00023530	I	1	39.98
23536	AW00023536	I	1	39.98
23551	AW00023551	I	1	39.98
23567	AW00023567	I	1	39.98
23569	AW00023569	I	1	39.98
23576	AW00023576	I	1	39.98
23644	AW00023644	I	1	39.98
23650	AW00023650	I	1	39.98
23679	AW00023679	I	1	39.98
23719	AW00023719	I	1	39.98
23743	AW00023743	I	1	39.98
23943	AW00023943	I	1	39.98
23968	AW00023968	I	1	39.98
23978	AW00023978	I	1	39.98
23985	AW00023985	I	1	39.98
23997	AW00023997	I	1	39.98
24079	AW00024079	I	1	39.98
24082	AW00024082	I	1	39.98
24085	AW00024085	I	1	39.98
24094	AW00024094	I	1	39.98
24106	AW00024106	I	1	39.98
24113	AW00024113	I	1	39.98
24144	AW00024144	I	1	39.98
24196	AW00024196	I	1	39.98
24256	AW00024256	I	1	39.98
24470	AW00024470	I	1	39.98
24581	AW00024581	I	1	39.98
24594	AW00024594	I	1	39.98
24603	AW00024603	I	1	39.98
24610	AW00024610	I	1	39.98
24639	AW00024639	I	1	39.98
24647	AW00024647	I	1	39.98
24730	AW00024730	I	1	39.98
24748	AW00024748	I	1	39.98
24755	AW00024755	I	1	39.98
24853	AW00024853	I	1	39.98
24858	AW00024858	I	1	39.98
24859	AW00024859	I	1	39.98
24869	AW00024869	I	1	39.98
24880	AW00024880	I	1	39.98
24890	AW00024890	I	1	39.98
24947	AW00024947	I	1	39.98
25110	AW00025110	I	1	39.98
25116	AW00025116	I	1	39.98
25122	AW00025122	I	1	39.98
25123	AW00025123	I	1	39.98
25134	AW00025134	I	1	39.98
25136	AW00025136	I	1	39.98
25143	AW00025143	I	1	39.98
25147	AW00025147	I	1	39.98
25217	AW00025217	I	1	39.98
25219	AW00025219	I	1	39.98
25227	AW00025227	I	1	39.98
25236	AW00025236	I	1	39.98
25248	AW00025248	I	1	39.98
25251	AW00025251	I	1	39.98
25295	AW00025295	I	1	39.98
25324	AW00025324	I	1	39.98
25332	AW00025332	I	1	39.98
25469	AW00025469	I	1	39.98
25471	AW00025471	I	1	39.98
25475	AW00025475	I	1	39.98
25494	AW00025494	I	1	39.98
25495	AW00025495	I	1	39.98
25515	AW00025515	I	1	39.98
25517	AW00025517	I	1	39.98
25518	AW00025518	I	1	39.98
25519	AW00025519	I	1	39.98
25535	AW00025535	I	1	39.98
25579	AW00025579	I	1	39.98
25580	AW00025580	I	1	39.98
25620	AW00025620	I	1	39.98
25630	AW00025630	I	1	39.98
25638	AW00025638	I	1	39.98
25643	AW00025643	I	1	39.98
25652	AW00025652	I	1	39.98
25654	AW00025654	I	1	39.98
25666	AW00025666	I	1	39.98
25679	AW00025679	I	1	39.98
25781	AW00025781	I	1	39.98
25800	AW00025800	I	1	39.98
25815	AW00025815	I	1	39.98
25824	AW00025824	I	1	39.98
25873	AW00025873	I	1	39.98
25884	AW00025884	I	1	39.98
26099	AW00026099	I	1	39.98
26132	AW00026132	I	1	39.98
26136	AW00026136	I	1	39.98
26377	AW00026377	I	1	39.98
26397	AW00026397	I	1	39.98
26456	AW00026456	I	1	39.98
26686	AW00026686	I	1	39.98
26701	AW00026701	I	1	39.98
26891	AW00026891	I	1	39.98
27208	AW00027208	I	1	39.98
27329	AW00027329	I	1	39.98
27335	AW00027335	I	1	39.98
27580	AW00027580	I	1	39.98
27594	AW00027594	I	1	39.98
27632	AW00027632	I	1	39.98
27700	AW00027700	I	1	39.98
27705	AW00027705	I	1	39.98
27720	AW00027720	I	1	39.98
27779	AW00027779	I	1	39.98
27803	AW00027803	I	1	39.98
27812	AW00027812	I	1	39.98
27829	AW00027829	I	1	39.98
27849	AW00027849	I	1	39.98
27851	AW00027851	I	1	39.98
27857	AW00027857	I	1	39.98
27886	AW00027886	I	1	39.98
27914	AW00027914	I	1	39.98
27915	AW00027915	I	1	39.98
27916	AW00027916	I	1	39.98
27954	AW00027954	I	1	39.98
27966	AW00027966	I	1	39.98
27968	AW00027968	I	1	39.98
27981	AW00027981	I	1	39.98
28001	AW00028001	I	1	39.98
28002	AW00028002	I	1	39.98
28007	AW00028007	I	1	39.98
28020	AW00028020	I	1	39.98
28023	AW00028023	I	1	39.98
28029	AW00028029	I	1	39.98
28043	AW00028043	I	1	39.98
28060	AW00028060	I	1	39.98
28079	AW00028079	I	1	39.98
28080	AW00028080	I	1	39.98
28090	AW00028090	I	1	39.98
28122	AW00028122	I	1	39.98
28140	AW00028140	I	1	39.98
28174	AW00028174	I	1	39.98
28187	AW00028187	I	1	39.98
28213	AW00028213	I	1	39.98
28219	AW00028219	I	1	39.98
28263	AW00028263	I	1	39.98
28265	AW00028265	I	1	39.98
28275	AW00028275	I	1	39.98
28278	AW00028278	I	1	39.98
28283	AW00028283	I	1	39.98
28291	AW00028291	I	1	39.98
28349	AW00028349	I	1	39.98
28537	AW00028537	I	1	39.98
28576	AW00028576	I	1	39.98
28578	AW00028578	I	1	39.98
28721	AW00028721	I	1	39.98
28873	AW00028873	I	1	39.98
28875	AW00028875	I	1	39.98
28881	AW00028881	I	1	39.98
28887	AW00028887	I	1	39.98
28888	AW00028888	I	1	39.98
28897	AW00028897	I	1	39.98
28915	AW00028915	I	1	39.98
29030	AW00029030	I	1	39.98
29040	AW00029040	I	1	39.98
29209	AW00029209	I	1	39.98
29229	AW00029229	I	1	39.98
29231	AW00029231	I	1	39.98
29266	AW00029266	I	1	39.98
29338	AW00029338	I	1	39.98
15232	AW00015232	I	2	39.97
15603	AW00015603	I	2	39.97
15605	AW00015605	I	2	39.97
15715	AW00015715	I	2	39.97
11218	AW00011218	I	2	39.58
11219	AW00011219	I	2	39.58
11232	AW00011232	I	2	39.58
11527	AW00011527	I	2	39.58
11634	AW00011634	I	2	39.58
11637	AW00011637	I	2	39.58
17880	AW00017880	I	2	39.55
21238	AW00021238	I	2	39.55
12617	AW00012617	I	1	39.47
12722	AW00012722	I	1	39.47
20443	AW00020443	I	1	39.47
20690	AW00020690	I	1	39.47
20789	AW00020789	I	1	39.47
21280	AW00021280	I	1	39.47
21935	AW00021935	I	1	39.47
23006	AW00023006	I	1	39.47
23272	AW00023272	I	1	39.47
23273	AW00023273	I	1	39.47
27887	AW00027887	I	1	39.47
19626	AW00019626	I	2	39.46
19952	AW00019952	I	2	39.46
13737	AW00013737	I	1	39.25
18292	AW00018292	I	2	39.25
18730	AW00018730	I	2	39.25
22839	AW00022839	I	1	39.25
18020	AW00018020	I	1	39.22
15021	AW00015021	I	2	38.98
15264	AW00015264	I	2	38.98
17319	AW00017319	I	2	38.98
17650	AW00017650	I	1	38.98
17719	AW00017719	I	1	38.98
17740	AW00017740	I	1	38.98
18006	AW00018006	I	1	38.98
18007	AW00018007	I	1	38.98
18619	AW00018619	I	1	38.98
19177	AW00019177	I	1	38.98
19469	AW00019469	I	1	38.98
19484	AW00019484	I	1	38.98
19489	AW00019489	I	1	38.98
19495	AW00019495	I	1	38.98
19519	AW00019519	I	1	38.98
20064	AW00020064	I	1	38.98
20131	AW00020131	I	1	38.98
20161	AW00020161	I	1	38.98
20574	AW00020574	I	1	38.98
20803	AW00020803	I	1	38.98
20867	AW00020867	I	1	38.98
20915	AW00020915	I	1	38.98
20940	AW00020940	I	1	38.98
20954	AW00020954	I	1	38.98
20957	AW00020957	I	1	38.98
20959	AW00020959	I	1	38.98
20964	AW00020964	I	1	38.98
20969	AW00020969	I	1	38.98
20971	AW00020971	I	1	38.98
21026	AW00021026	I	1	38.98
21083	AW00021083	I	1	38.98
21523	AW00021523	I	1	38.98
21820	AW00021820	I	1	38.98
22185	AW00022185	I	1	38.98
22358	AW00022358	I	1	38.98
22659	AW00022659	I	1	38.98
22688	AW00022688	I	1	38.98
22705	AW00022705	I	1	38.98
22725	AW00022725	I	1	38.98
22806	AW00022806	I	1	38.98
22809	AW00022809	I	1	38.98
22821	AW00022821	I	1	38.98
22835	AW00022835	I	1	38.98
22867	AW00022867	I	1	38.98
23140	AW00023140	I	1	38.98
23197	AW00023197	I	1	38.98
23218	AW00023218	I	1	38.98
23221	AW00023221	I	1	38.98
23288	AW00023288	I	1	38.98
23596	AW00023596	I	1	38.98
23602	AW00023602	I	1	38.98
23610	AW00023610	I	1	38.98
23626	AW00023626	I	1	38.98
23627	AW00023627	I	1	38.98
23633	AW00023633	I	1	38.98
23690	AW00023690	I	1	38.98
23712	AW00023712	I	1	38.98
23757	AW00023757	I	1	38.98
23772	AW00023772	I	1	38.98
23786	AW00023786	I	1	38.98
23843	AW00023843	I	1	38.98
23897	AW00023897	I	1	38.98
23937	AW00023937	I	1	38.98
23941	AW00023941	I	1	38.98
23947	AW00023947	I	1	38.98
23952	AW00023952	I	1	38.98
23957	AW00023957	I	1	38.98
23959	AW00023959	I	1	38.98
23965	AW00023965	I	1	38.98
23975	AW00023975	I	1	38.98
24014	AW00024014	I	1	38.98
24074	AW00024074	I	1	38.98
24087	AW00024087	I	1	38.98
24139	AW00024139	I	1	38.98
24147	AW00024147	I	1	38.98
24180	AW00024180	I	1	38.98
24532	AW00024532	I	1	38.98
24539	AW00024539	I	1	38.98
24547	AW00024547	I	1	38.98
24548	AW00024548	I	1	38.98
24552	AW00024552	I	1	38.98
24564	AW00024564	I	1	38.98
24579	AW00024579	I	1	38.98
24692	AW00024692	I	1	38.98
25474	AW00025474	I	1	38.98
25499	AW00025499	I	1	38.98
25505	AW00025505	I	1	38.98
25512	AW00025512	I	1	38.98
25523	AW00025523	I	1	38.98
25537	AW00025537	I	1	38.98
25545	AW00025545	I	1	38.98
25592	AW00025592	I	1	38.98
25631	AW00025631	I	1	38.98
25669	AW00025669	I	1	38.98
25682	AW00025682	I	1	38.98
25690	AW00025690	I	1	38.98
26037	AW00026037	I	1	38.98
26179	AW00026179	I	1	38.98
26186	AW00026186	I	1	38.98
26217	AW00026217	I	1	38.98
26364	AW00026364	I	1	38.98
26401	AW00026401	I	1	38.98
26408	AW00026408	I	1	38.98
26559	AW00026559	I	1	38.98
26836	AW00026836	I	1	38.98
26849	AW00026849	I	1	38.98
26877	AW00026877	I	1	38.98
26888	AW00026888	I	1	38.98
26897	AW00026897	I	1	38.98
26970	AW00026970	I	1	38.98
26973	AW00026973	I	1	38.98
26993	AW00026993	I	1	38.98
27002	AW00027002	I	1	38.98
27152	AW00027152	I	1	38.98
27220	AW00027220	I	1	38.98
27372	AW00027372	I	1	38.98
27373	AW00027373	I	1	38.98
27482	AW00027482	I	1	38.98
27491	AW00027491	I	1	38.98
27683	AW00027683	I	1	38.98
27785	AW00027785	I	1	38.98
27925	AW00027925	I	1	38.98
27938	AW00027938	I	1	38.98
27940	AW00027940	I	1	38.98
27955	AW00027955	I	1	38.98
27958	AW00027958	I	1	38.98
27990	AW00027990	I	1	38.98
28883	AW00028883	I	1	38.98
28891	AW00028891	I	1	38.98
29052	AW00029052	I	1	38.98
29053	AW00029053	I	1	38.98
29073	AW00029073	I	1	38.98
29161	AW00029161	I	1	38.98
29199	AW00029199	I	1	38.98
29226	AW00029226	I	1	38.98
29263	AW00029263	I	1	38.98
29268	AW00029268	I	1	38.98
29271	AW00029271	I	1	38.98
29272	AW00029272	I	1	38.98
29324	AW00029324	I	1	38.98
29330	AW00029330	I	1	38.98
29348	AW00029348	I	1	38.98
29349	AW00029349	I	1	38.98
17886	AW00017886	I	1	38.97
16729	AW00016729	I	2	38.92
16927	AW00016927	I	2	38.92
18216	AW00018216	I	2	38.92
12823	AW00012823	I	1	38.88
13611	AW00013611	I	1	38.88
14173	AW00014173	I	1	38.88
14174	AW00014174	I	1	38.88
14422	AW00014422	I	1	38.88
15098	AW00015098	I	1	38.88
23793	AW00023793	I	1	38.88
24262	AW00024262	I	1	38.88
24292	AW00024292	I	1	38.88
24297	AW00024297	I	1	38.88
24299	AW00024299	I	1	38.88
24316	AW00024316	I	1	38.88
24320	AW00024320	I	1	38.88
24396	AW00024396	I	1	38.88
24397	AW00024397	I	1	38.88
24412	AW00024412	I	1	38.88
24449	AW00024449	I	1	38.88
24451	AW00024451	I	1	38.88
24513	AW00024513	I	1	38.88
24516	AW00024516	I	1	38.88
24519	AW00024519	I	1	38.88
24624	AW00024624	I	1	38.88
24626	AW00024626	I	1	38.88
24642	AW00024642	I	1	38.88
24658	AW00024658	I	1	38.88
24686	AW00024686	I	1	38.88
24725	AW00024725	I	1	38.88
24820	AW00024820	I	1	38.88
24935	AW00024935	I	1	38.88
24936	AW00024936	I	1	38.88
24938	AW00024938	I	1	38.88
24946	AW00024946	I	1	38.88
24950	AW00024950	I	1	38.88
24970	AW00024970	I	1	38.88
24983	AW00024983	I	1	38.88
25023	AW00025023	I	1	38.88
25045	AW00025045	I	1	38.88
25071	AW00025071	I	1	38.88
25168	AW00025168	I	1	38.88
25276	AW00025276	I	1	38.88
25280	AW00025280	I	1	38.88
25283	AW00025283	I	1	38.88
25291	AW00025291	I	1	38.88
25378	AW00025378	I	1	38.88
25434	AW00025434	I	1	38.88
25624	AW00025624	I	1	38.88
25763	AW00025763	I	1	38.88
25898	AW00025898	I	1	38.88
27903	AW00027903	I	1	38.88
28373	AW00028373	I	1	38.88
28378	AW00028378	I	1	38.88
28440	AW00028440	I	1	38.88
11248	AW00011248	I	1	38.47
11350	AW00011350	I	1	38.47
11373	AW00011373	I	1	38.47
11397	AW00011397	I	1	38.47
11411	AW00011411	I	1	38.47
12638	AW00012638	I	2	38.47
16058	AW00016058	I	2	38.25
12594	AW00012594	I	2	37.98
14853	AW00014853	I	2	37.97
16403	AW00016403	I	1	37.97
16450	AW00016450	I	1	37.97
16535	AW00016535	I	1	37.97
20147	AW00020147	I	1	37.97
27216	AW00027216	I	1	37.97
28638	AW00028638	I	1	37.97
28813	AW00028813	I	1	37.97
28975	AW00028975	I	1	37.97
28979	AW00028979	I	1	37.97
29218	AW00029218	I	1	37.97
29250	AW00029250	I	1	37.97
16413	AW00016413	I	1	37.93
16943	AW00016943	I	1	37.93
17763	AW00017763	I	2	37.93
19056	AW00019056	I	1	37.93
24743	AW00024743	I	1	37.93
25870	AW00025870	I	1	37.93
25914	AW00025914	I	1	37.93
26526	AW00026526	I	1	37.93
15713	AW00015713	I	2	37.59
16346	AW00016346	I	2	37.55
27451	AW00027451	I	1	37.43
11130	AW00011130	I	1	37.29
11205	AW00011205	I	2	37.29
11209	AW00011209	I	2	37.29
11226	AW00011226	I	2	37.29
11321	AW00011321	I	2	37.29
11533	AW00011533	I	2	37.29
13825	AW00013825	I	1	37.29
14707	AW00014707	I	1	37.29
18897	AW00018897	I	1	37.29
19673	AW00019673	I	1	37.29
21171	AW00021171	I	1	37.29
21978	AW00021978	I	1	37.29
21995	AW00021995	I	1	37.29
22840	AW00022840	I	1	37.29
22847	AW00022847	I	1	37.29
26769	AW00026769	I	1	37.29
27497	AW00027497	I	1	37.29
14820	AW00014820	I	1	37.27
15242	AW00015242	I	2	37.27
15437	AW00015437	I	2	37.27
15464	AW00015464	I	2	37.27
17092	AW00017092	I	1	37.27
17759	AW00017759	I	1	37.27
17800	AW00017800	I	1	37.27
17816	AW00017816	I	1	37.27
17842	AW00017842	I	1	37.27
17938	AW00017938	I	1	37.27
17939	AW00017939	I	1	37.27
18015	AW00018015	I	1	37.27
18025	AW00018025	I	1	37.27
18623	AW00018623	I	1	37.27
19354	AW00019354	I	1	37.27
19456	AW00019456	I	1	37.27
19729	AW00019729	I	2	37.27
19751	AW00019751	I	2	37.27
19757	AW00019757	I	2	37.27
20250	AW00020250	I	1	37.27
20282	AW00020282	I	1	37.27
20868	AW00020868	I	1	37.27
20902	AW00020902	I	1	37.27
20929	AW00020929	I	1	37.27
20943	AW00020943	I	1	37.27
20947	AW00020947	I	1	37.27
20951	AW00020951	I	1	37.27
20952	AW00020952	I	1	37.27
21028	AW00021028	I	1	37.27
21079	AW00021079	I	1	37.27
21111	AW00021111	I	1	37.27
21137	AW00021137	I	1	37.27
21543	AW00021543	I	1	37.27
21739	AW00021739	I	1	37.27
22040	AW00022040	I	1	37.27
22060	AW00022060	I	1	37.27
22138	AW00022138	I	1	37.27
22145	AW00022145	I	1	37.27
22146	AW00022146	I	1	37.27
22158	AW00022158	I	1	37.27
22160	AW00022160	I	1	37.27
22163	AW00022163	I	1	37.27
22184	AW00022184	I	1	37.27
22190	AW00022190	I	1	37.27
22211	AW00022211	I	1	37.27
22228	AW00022228	I	1	37.27
22242	AW00022242	I	1	37.27
22304	AW00022304	I	1	37.27
22547	AW00022547	I	1	37.27
22548	AW00022548	I	1	37.27
22721	AW00022721	I	1	37.27
22759	AW00022759	I	1	37.27
22775	AW00022775	I	1	37.27
22781	AW00022781	I	1	37.27
22786	AW00022786	I	1	37.27
22865	AW00022865	I	1	37.27
23001	AW00023001	I	1	37.27
23027	AW00023027	I	1	37.27
23044	AW00023044	I	1	37.27
23046	AW00023046	I	1	37.27
23063	AW00023063	I	1	37.27
23068	AW00023068	I	1	37.27
23072	AW00023072	I	1	37.27
23089	AW00023089	I	1	37.27
23090	AW00023090	I	1	37.27
23109	AW00023109	I	1	37.27
23152	AW00023152	I	1	37.27
23182	AW00023182	I	1	37.27
23282	AW00023282	I	1	37.27
23294	AW00023294	I	1	37.27
23297	AW00023297	I	1	37.27
23303	AW00023303	I	1	37.27
23304	AW00023304	I	1	37.27
23381	AW00023381	I	1	37.27
23389	AW00023389	I	1	37.27
23501	AW00023501	I	1	37.27
23578	AW00023578	I	1	37.27
23588	AW00023588	I	1	37.27
23785	AW00023785	I	1	37.27
23820	AW00023820	I	1	37.27
23822	AW00023822	I	1	37.27
23875	AW00023875	I	1	37.27
24222	AW00024222	I	1	37.27
24541	AW00024541	I	1	37.27
24546	AW00024546	I	1	37.27
24550	AW00024550	I	1	37.27
17705	AW00017705	I	2	37.26
14635	AW00014635	I	1	37.21
12838	AW00012838	I	1	36.96
12876	AW00012876	I	1	36.96
12879	AW00012879	I	1	36.96
12952	AW00012952	I	1	36.96
13234	AW00013234	I	1	36.96
13485	AW00013485	I	1	36.96
13835	AW00013835	I	1	36.96
13943	AW00013943	I	1	36.96
14085	AW00014085	I	1	36.96
14534	AW00014534	I	1	36.96
14933	AW00014933	I	1	36.96
14943	AW00014943	I	1	36.96
15009	AW00015009	I	1	36.96
15243	AW00015243	I	1	36.96
16335	AW00016335	I	1	36.96
17222	AW00017222	I	1	36.96
17724	AW00017724	I	1	36.96
19822	AW00019822	I	1	36.96
21318	AW00021318	I	1	36.96
21453	AW00021453	I	1	36.96
22154	AW00022154	I	1	36.96
25173	AW00025173	I	1	36.96
25177	AW00025177	I	1	36.96
14811	AW00014811	I	1	36.93
19300	AW00019300	I	1	36.93
20580	AW00020580	I	1	36.93
21548	AW00021548	I	1	36.93
28980	AW00028980	I	1	36.93
12401	AW00012401	I	1	36.59
12405	AW00012405	I	1	36.59
12505	AW00012505	I	1	36.59
13496	AW00013496	I	1	36.59
14187	AW00014187	I	1	36.59
14190	AW00014190	I	1	36.59
14193	AW00014193	I	1	36.59
15092	AW00015092	I	1	36.59
23738	AW00023738	I	1	36.59
23740	AW00023740	I	1	36.59
23796	AW00023796	I	1	36.59
23876	AW00023876	I	1	36.59
24312	AW00024312	I	1	36.59
24319	AW00024319	I	1	36.59
24355	AW00024355	I	1	36.59
24393	AW00024393	I	1	36.59
24394	AW00024394	I	1	36.59
24395	AW00024395	I	1	36.59
24486	AW00024486	I	1	36.59
24490	AW00024490	I	1	36.59
24511	AW00024511	I	1	36.59
24514	AW00024514	I	1	36.59
24518	AW00024518	I	1	36.59
24530	AW00024530	I	1	36.59
24650	AW00024650	I	1	36.59
24667	AW00024667	I	1	36.59
24742	AW00024742	I	1	36.59
24775	AW00024775	I	1	36.59
24931	AW00024931	I	1	36.59
24948	AW00024948	I	1	36.59
24984	AW00024984	I	1	36.59
24989	AW00024989	I	1	36.59
25044	AW00025044	I	1	36.59
25083	AW00025083	I	1	36.59
25091	AW00025091	I	1	36.59
25151	AW00025151	I	1	36.59
25156	AW00025156	I	1	36.59
25171	AW00025171	I	1	36.59
25176	AW00025176	I	1	36.59
25178	AW00025178	I	1	36.59
25190	AW00025190	I	1	36.59
25195	AW00025195	I	1	36.59
25197	AW00025197	I	1	36.59
25202	AW00025202	I	1	36.59
25278	AW00025278	I	1	36.59
25428	AW00025428	I	1	36.59
25435	AW00025435	I	1	36.59
25833	AW00025833	I	1	36.59
28441	AW00028441	I	1	36.59
20053	AW00020053	I	1	36.27
23748	AW00023748	I	1	36.27
23911	AW00023911	I	1	36.27
23927	AW00023927	I	1	36.27
23928	AW00023928	I	1	36.27
23934	AW00023934	I	1	36.27
23951	AW00023951	I	1	36.27
23964	AW00023964	I	1	36.27
23969	AW00023969	I	1	36.27
23970	AW00023970	I	1	36.27
23974	AW00023974	I	1	36.27
24070	AW00024070	I	1	36.27
26169	AW00026169	I	1	36.27
26184	AW00026184	I	1	36.27
26255	AW00026255	I	1	36.27
26258	AW00026258	I	1	36.27
26265	AW00026265	I	1	36.27
26389	AW00026389	I	1	36.27
26405	AW00026405	I	1	36.27
26418	AW00026418	I	1	36.27
26556	AW00026556	I	1	36.27
26583	AW00026583	I	1	36.27
26596	AW00026596	I	1	36.27
26628	AW00026628	I	1	36.27
26636	AW00026636	I	1	36.27
26714	AW00026714	I	1	36.27
26788	AW00026788	I	1	36.27
26838	AW00026838	I	1	36.27
26861	AW00026861	I	1	36.27
26908	AW00026908	I	1	36.27
26925	AW00026925	I	1	36.27
26927	AW00026927	I	1	36.27
27011	AW00027011	I	1	36.27
27012	AW00027012	I	1	36.27
27013	AW00027013	I	1	36.27
27046	AW00027046	I	1	36.27
27048	AW00027048	I	1	36.27
27052	AW00027052	I	1	36.27
27190	AW00027190	I	1	36.27
27197	AW00027197	I	1	36.27
27200	AW00027200	I	1	36.27
27244	AW00027244	I	1	36.27
27248	AW00027248	I	1	36.27
27302	AW00027302	I	1	36.27
27322	AW00027322	I	1	36.27
27336	AW00027336	I	1	36.27
27382	AW00027382	I	1	36.27
27386	AW00027386	I	1	36.27
27434	AW00027434	I	1	36.27
27609	AW00027609	I	1	36.27
27627	AW00027627	I	1	36.27
27629	AW00027629	I	1	36.27
27638	AW00027638	I	1	36.27
27930	AW00027930	I	1	36.27
28453	AW00028453	I	1	36.27
28467	AW00028467	I	1	36.27
28538	AW00028538	I	1	36.27
29394	AW00029394	I	1	36.27
29396	AW00029396	I	1	36.27
29409	AW00029409	I	1	36.27
29440	AW00029440	I	1	36.27
29446	AW00029446	I	1	36.27
17341	AW00017341	I	1	35.96
25818	AW00025818	I	1	35.96
17908	AW00017908	I	1	35.72
22498	AW00022498	I	1	35.72
24871	AW00024871	I	1	35.72
25262	AW00025262	I	1	35.72
27462	AW00027462	I	1	35.72
27680	AW00027680	I	1	35.72
19807	AW00019807	I	2	35.47
16733	AW00016733	I	2	35.26
16507	AW00016507	I	1	35.23
19333	AW00019333	I	1	35.23
25849	AW00025849	I	1	35.23
26118	AW00026118	I	1	35.23
26193	AW00026193	I	1	35.23
26287	AW00026287	I	1	35.23
26291	AW00026291	I	1	35.23
26470	AW00026470	I	1	35.23
29023	AW00029023	I	1	35.23
11511	AW00011511	I	1	35
11935	AW00011935	I	1	35
12406	AW00012406	I	1	35
12419	AW00012419	I	1	35
12422	AW00012422	I	1	35
12429	AW00012429	I	1	35
12739	AW00012739	I	1	35
12767	AW00012767	I	1	35
13695	AW00013695	I	1	35
13817	AW00013817	I	1	35
13819	AW00013819	I	1	35
13831	AW00013831	I	1	35
15355	AW00015355	I	1	35
15689	AW00015689	I	1	35
15704	AW00015704	I	1	35
15706	AW00015706	I	1	35
15707	AW00015707	I	1	35
16582	AW00016582	I	1	35
17219	AW00017219	I	1	35
18901	AW00018901	I	1	35
19666	AW00019666	I	1	35
21175	AW00021175	I	1	35
21176	AW00021176	I	1	35
21186	AW00021186	I	1	35
21409	AW00021409	I	1	35
21879	AW00021879	I	1	35
21953	AW00021953	I	1	35
21954	AW00021954	I	1	35
21962	AW00021962	I	1	35
21988	AW00021988	I	1	35
21989	AW00021989	I	1	35
22210	AW00022210	I	1	35
22841	AW00022841	I	1	35
27145	AW00027145	I	1	35
27495	AW00027495	I	1	35
11426	AW00011426	I	1	34.99
11435	AW00011435	I	1	34.99
11438	AW00011438	I	1	34.99
11442	AW00011442	I	1	34.99
11477	AW00011477	I	1	34.99
11486	AW00011486	I	1	34.99
11497	AW00011497	I	1	34.99
11552	AW00011552	I	1	34.99
11554	AW00011554	I	1	34.99
11555	AW00011555	I	1	34.99
11559	AW00011559	I	1	34.99
11565	AW00011565	I	1	34.99
11569	AW00011569	I	1	34.99
11573	AW00011573	I	1	34.99
11574	AW00011574	I	1	34.99
11580	AW00011580	I	1	34.99
11595	AW00011595	I	1	34.99
11597	AW00011597	I	1	34.99
11600	AW00011600	I	1	34.99
11602	AW00011602	I	1	34.99
11608	AW00011608	I	1	34.99
12127	AW00012127	I	1	34.99
12223	AW00012223	I	1	34.99
12233	AW00012233	I	1	34.99
12234	AW00012234	I	1	34.99
12236	AW00012236	I	1	34.99
12238	AW00012238	I	1	34.99
12274	AW00012274	I	1	34.99
12312	AW00012312	I	1	34.99
12368	AW00012368	I	1	34.99
12374	AW00012374	I	1	34.99
12387	AW00012387	I	1	34.99
