SalesOrderID	OrderDate	CustomerID	AccountNumber	SalesPersonID	SalesPersonTerritoryID	CommissionPct	TotalDue
48865	2003-01-09 00:00:00	24924	AW00024924	NULL	NULL	NULL	1105.48
48866	2003-01-09 00:00:00	13527	AW00013527	NULL	NULL	NULL	2264.25
48848	2003-01-08 00:00:00	19424	AW00019424	NULL	NULL	NULL	1105.48
48849	2003-01-08 00:00:00	28904	AW00028904	NULL	NULL	NULL	2264.25
48850	2003-01-08 00:00:00	29361	AW00029361	NULL	NULL	NULL	2288.92
48851	2003-01-08 00:00:00	26717	AW00026717	NULL	NULL	NULL	2288.92
48852	2003-01-08 00:00:00	15503	AW00015503	NULL	NULL	NULL	865.2
48853	2003-01-08 00:00:00	15520	AW00015520	NULL	NULL	NULL	865.2
48854	2003-01-08 00:00:00	13643	AW00013643	NULL	NULL	NULL	2288.92
48855	2003-01-08 00:00:00	13955	AW00013955	NULL	NULL	NULL	2288.92
48856	2003-01-08 00:00:00	13967	AW00013967	NULL	NULL	NULL	2264.25
48857	2003-01-08 00:00:00	26652	AW00026652	NULL	NULL	NULL	865.2
48839	2003-01-07 00:00:00	16567	AW00016567	NULL	NULL	NULL	2699.9
48840	2003-01-07 00:00:00	17753	AW00017753	NULL	NULL	NULL	2699.9
48841	2003-01-07 00:00:00	17716	AW00017716	NULL	NULL	NULL	1105.48
48842	2003-01-07 00:00:00	12463	AW00012463	NULL	NULL	NULL	2288.92
48843	2003-01-07 00:00:00	15489	AW00015489	NULL	NULL	NULL	865.2
48844	2003-01-07 00:00:00	15492	AW00015492	NULL	NULL	NULL	865.2
48845	2003-01-07 00:00:00	13620	AW00013620	NULL	NULL	NULL	2264.25
48846	2003-01-07 00:00:00	13651	AW00013651	NULL	NULL	NULL	2264.25
48847	2003-01-07 00:00:00	14336	AW00014336	NULL	NULL	NULL	1105.48
48837	2003-01-06 00:00:00	23311	AW00023311	NULL	NULL	NULL	2410.63
48838	2003-01-06 00:00:00	23409	AW00023409	NULL	NULL	NULL	2410.63
48830	2003-01-05 00:00:00	17750	AW00017750	NULL	NULL	NULL	2410.63
48831	2003-01-05 00:00:00	20886	AW00020886	NULL	NULL	NULL	865.2
48832	2003-01-05 00:00:00	23418	AW00023418	NULL	NULL	NULL	2410.63
48833	2003-01-05 00:00:00	23118	AW00023118	NULL	NULL	NULL	2410.63
48834	2003-01-05 00:00:00	26695	AW00026695	NULL	NULL	NULL	2288.92
48835	2003-01-05 00:00:00	21148	AW00021148	NULL	NULL	NULL	2264.25
48836	2003-01-05 00:00:00	13959	AW00013959	NULL	NULL	NULL	2264.25
48822	2003-01-04 00:00:00	17743	AW00017743	NULL	NULL	NULL	2410.63
48823	2003-01-04 00:00:00	16821	AW00016821	NULL	NULL	NULL	2699.9
48824	2003-01-04 00:00:00	23408	AW00023408	NULL	NULL	NULL	2699.9
48825	2003-01-04 00:00:00	23414	AW00023414	NULL	NULL	NULL	2410.63
48826	2003-01-04 00:00:00	23421	AW00023421	NULL	NULL	NULL	2699.9
48827	2003-01-04 00:00:00	26729	AW00026729	NULL	NULL	NULL	2264.25
48828	2003-01-04 00:00:00	23120	AW00023120	NULL	NULL	NULL	2699.9
48829	2003-01-04 00:00:00	23121	AW00023121	NULL	NULL	NULL	2699.9
48815	2003-01-03 00:00:00	17700	AW00017700	NULL	NULL	NULL	2410.63
48816	2003-01-03 00:00:00	12459	AW00012459	NULL	NULL	NULL	2288.92
48817	2003-01-03 00:00:00	26049	AW00026049	NULL	NULL	NULL	2410.63
48818	2003-01-03 00:00:00	15497	AW00015497	NULL	NULL	NULL	865.2
48819	2003-01-03 00:00:00	13622	AW00013622	NULL	NULL	NULL	2288.92
48820	2003-01-03 00:00:00	13958	AW00013958	NULL	NULL	NULL	2264.25
48821	2003-01-03 00:00:00	23344	AW00023344	NULL	NULL	NULL	2410.63
48803	2003-01-02 00:00:00	19416	AW00019416	NULL	NULL	NULL	1105.48
48804	2003-01-02 00:00:00	12276	AW00012276	NULL	NULL	NULL	2288.92
48805	2003-01-02 00:00:00	19318	AW00019318	NULL	NULL	NULL	865.2
48806	2003-01-02 00:00:00	20885	AW00020885	NULL	NULL	NULL	865.2
48807	2003-01-02 00:00:00	20892	AW00020892	NULL	NULL	NULL	865.2
48808	2003-01-02 00:00:00	16552	AW00016552	NULL	NULL	NULL	2699.9
48809	2003-01-02 00:00:00	23411	AW00023411	NULL	NULL	NULL	2699.9
48810	2003-01-02 00:00:00	23415	AW00023415	NULL	NULL	NULL	2699.9
48811	2003-01-02 00:00:00	15517	AW00015517	NULL	NULL	NULL	865.2
48812	2003-01-02 00:00:00	13630	AW00013630	NULL	NULL	NULL	2288.92
48813	2003-01-02 00:00:00	13631	AW00013631	NULL	NULL	NULL	2264.25
48814	2003-01-02 00:00:00	13647	AW00013647	NULL	NULL	NULL	2264.25
48730	2003-01-01 00:00:00	676	AW00000676	279	5	0.01	47633.19
48731	2003-01-01 00:00:00	622	AW00000622	275	2	0.012	9344.2
48732	2003-01-01 00:00:00	200	AW00000200	283	1	0.012	549.9
48733	2003-01-01 00:00:00	337	AW00000337	286	7	0.016	1135
48734	2003-01-01 00:00:00	530	AW00000530	279	5	0.01	30326.38
48735	2003-01-01 00:00:00	670	AW00000670	275	2	0.012	106174.25
48736	2003-01-01 00:00:00	246	AW00000246	278	6	0.01	46.03
48737	2003-01-01 00:00:00	491	AW00000491	281	4	0.01	1806.71
48738	2003-01-01 00:00:00	41	AW00000041	281	4	0.01	4360.63
48739	2003-01-01 00:00:00	252	AW00000252	277	3	0.015	27267.94
48740	2003-01-01 00:00:00	4	AW00000004	275	2	0.012	107226.51
48741	2003-01-01 00:00:00	290	AW00000290	283	1	0.012	49147.11
48742	2003-01-01 00:00:00	325	AW00000325	287	1	0.019	54.57
48743	2003-01-01 00:00:00	673	AW00000673	276	4	0.015	855.54
48744	2003-01-01 00:00:00	245	AW00000245	285	10	0.02	25442.53
48745	2003-01-01 00:00:00	184	AW00000184	275	2	0.012	11791.99
48746	2003-01-01 00:00:00	506	AW00000506	280	1	0.01	95536.77
48747	2003-01-01 00:00:00	380	AW00000380	283	1	0.012	11575.56
48748	2003-01-01 00:00:00	183	AW00000183	275	2	0.012	2012.27
48749	2003-01-01 00:00:00	698	AW00000698	276	4	0.015	4360.63
48750	2003-01-01 00:00:00	514	AW00000514	285	10	0.02	72415.51
48751	2003-01-01 00:00:00	618	AW00000618	277	3	0.015	55739.55
48752	2003-01-01 00:00:00	440	AW00000440	279	5	0.01	859.24
48753	2003-01-01 00:00:00	125	AW00000125	277	3	0.015	40244.71
48754	2003-01-01 00:00:00	442	AW00000442	285	10	0.02	32319.83
48755	2003-01-01 00:00:00	355	AW00000355	286	7	0.016	33055.33
48756	2003-01-01 00:00:00	578	AW00000578	283	1	0.012	859.24
48757	2003-01-01 00:00:00	146	AW00000146	283	1	0.012	84678.48
48758	2003-01-01 00:00:00	475	AW00000475	276	4	0.015	53279.36
48759	2003-01-01 00:00:00	17	AW00000017	277	3	0.015	1684.84
48760	2003-01-01 00:00:00	315	AW00000315	279	5	0.01	28705.92
48761	2003-01-01 00:00:00	299	AW00000299	285	10	0.02	38884.28
48762	2003-01-01 00:00:00	480	AW00000480	278	6	0.01	3737.68
48763	2003-01-01 00:00:00	139	AW00000139	286	7	0.016	6073.32
48764	2003-01-01 00:00:00	227	AW00000227	285	10	0.02	55488.87
48765	2003-01-01 00:00:00	7	AW00000007	276	4	0.015	1954.87
48766	2003-01-01 00:00:00	81	AW00000081	279	5	0.01	48718.86
48767	2003-01-01 00:00:00	437	AW00000437	281	4	0.01	35404.16
48768	2003-01-01 00:00:00	119	AW00000119	285	10	0.02	42638.03
48769	2003-01-01 00:00:00	221	AW00000221	281	4	0.01	31646.04
48770	2003-01-01 00:00:00	594	AW00000594	277	3	0.015	47482.46
48771	2003-01-01 00:00:00	538	AW00000538	282	6	0.015	40481.39
48772	2003-01-01 00:00:00	286	AW00000286	282	6	0.015	5606.52
48773	2003-01-01 00:00:00	643	AW00000643	277	3	0.015	5606.52
48774	2003-01-01 00:00:00	265	AW00000265	286	7	0.016	5081.79
48775	2003-01-01 00:00:00	203	AW00000203	281	4	0.01	52409.28
48776	2003-01-01 00:00:00	414	AW00000414	277	3	0.015	31034.54
48777	2003-01-01 00:00:00	404	AW00000404	279	5	0.01	4983.57
48778	2003-01-01 00:00:00	496	AW00000496	285	10	0.02	72497.36
48779	2003-01-01 00:00:00	425	AW00000425	285	10	0.02	3469.29
48780	2003-01-01 00:00:00	166	AW00000166	275	2	0.012	62364.9
48781	2003-01-01 00:00:00	269	AW00000269	277	3	0.015	544.44
48782	2003-01-01 00:00:00	344	AW00000344	283	1	0.012	622.95
48783	2003-01-01 00:00:00	161	AW00000161	277	3	0.015	1735.65
48784	2003-01-01 00:00:00	94	AW00000094	275	2	0.012	236.99
48785	2003-01-01 00:00:00	431	AW00000431	277	3	0.015	5606.52
48786	2003-01-01 00:00:00	660	AW00000660	277	3	0.015	30226.32
48787	2003-01-01 00:00:00	292	AW00000292	275	2	0.012	5606.52
48788	2003-01-01 00:00:00	234	AW00000234	277	3	0.015	113870.55
48789	2003-01-01 00:00:00	668	AW00000668	287	1	0.019	13081.88
48790	2003-01-01 00:00:00	641	AW00000641	282	6	0.015	2514.09
48791	2003-01-01 00:00:00	523	AW00000523	276	4	0.015	36998.64
48792	2003-01-01 00:00:00	242	AW00000242	279	5	0.01	622.95
48793	2003-01-01 00:00:00	494	AW00000494	279	5	0.01	285.18
48794	2003-01-01 00:00:00	603	AW00000603	279	5	0.01	622.95
48795	2003-01-01 00:00:00	16538	AW00016538	NULL	NULL	NULL	2410.63
48796	2003-01-01 00:00:00	15094	AW00015094	NULL	NULL	NULL	2410.63
48797	2003-01-01 00:00:00	14335	AW00014335	NULL	NULL	NULL	1105.48
48798	2003-01-01 00:00:00	23332	AW00023332	NULL	NULL	NULL	2699.9
48799	2003-01-01 00:00:00	26708	AW00026708	NULL	NULL	NULL	2288.92
48800	2003-01-01 00:00:00	15491	AW00015491	NULL	NULL	NULL	865.2
48801	2003-01-01 00:00:00	15493	AW00015493	NULL	NULL	NULL	865.2
48802	2003-01-01 00:00:00	24923	AW00024923	NULL	NULL	NULL	1105.48
48723	2002-12-31 00:00:00	14944	AW00014944	NULL	NULL	NULL	2699.9
48724	2002-12-31 00:00:00	20722	AW00020722	NULL	NULL	NULL	865.2
48725	2002-12-31 00:00:00	17202	AW00017202	NULL	NULL	NULL	2410.63
48726	2002-12-31 00:00:00	24915	AW00024915	NULL	NULL	NULL	1105.48
48727	2002-12-31 00:00:00	13128	AW00013128	NULL	NULL	NULL	2264.25
48728	2002-12-31 00:00:00	13111	AW00013111	NULL	NULL	NULL	2288.92
48729	2002-12-31 00:00:00	26563	AW00026563	NULL	NULL	NULL	865.2
48716	2002-12-30 00:00:00	17626	AW00017626	NULL	NULL	NULL	2410.63
48717	2002-12-30 00:00:00	28736	AW00028736	NULL	NULL	NULL	2288.92
48718	2002-12-30 00:00:00	12382	AW00012382	NULL	NULL	NULL	2288.92
48719	2002-12-30 00:00:00	23099	AW00023099	NULL	NULL	NULL	2699.9
48720	2002-12-30 00:00:00	22910	AW00022910	NULL	NULL	NULL	2410.63
48721	2002-12-30 00:00:00	22930	AW00022930	NULL	NULL	NULL	2699.9
48722	2002-12-30 00:00:00	22937	AW00022937	NULL	NULL	NULL	2699.9
48702	2002-12-29 00:00:00	17115	AW00017115	NULL	NULL	NULL	2410.63
48703	2002-12-29 00:00:00	15004	AW00015004	NULL	NULL	NULL	2699.9
48704	2002-12-29 00:00:00	16429	AW00016429	NULL	NULL	NULL	2699.9
48705	2002-12-29 00:00:00	14995	AW00014995	NULL	NULL	NULL	2410.63
48706	2002-12-29 00:00:00	19359	AW00019359	NULL	NULL	NULL	1105.48
48707	2002-12-29 00:00:00	19313	AW00019313	NULL	NULL	NULL	865.2
48708	2002-12-29 00:00:00	16466	AW00016466	NULL	NULL	NULL	2410.63
48709	2002-12-29 00:00:00	14268	AW00014268	NULL	NULL	NULL	1105.48
48710	2002-12-29 00:00:00	12305	AW00012305	NULL	NULL	NULL	2288.92
48711	2002-12-29 00:00:00	15410	AW00015410	NULL	NULL	NULL	865.2
48712	2002-12-29 00:00:00	27252	AW00027252	NULL	NULL	NULL	865.2
48713	2002-12-29 00:00:00	27253	AW00027253	NULL	NULL	NULL	865.2
48714	2002-12-29 00:00:00	23104	AW00023104	NULL	NULL	NULL	2410.63
48715	2002-12-29 00:00:00	23107	AW00023107	NULL	NULL	NULL	2410.63
48692	2002-12-28 00:00:00	18171	AW00018171	NULL	NULL	NULL	1105.48
48693	2002-12-28 00:00:00	25995	AW00025995	NULL	NULL	NULL	2699.9
48694	2002-12-28 00:00:00	12315	AW00012315	NULL	NULL	NULL	2264.25
48695	2002-12-28 00:00:00	26624	AW00026624	NULL	NULL	NULL	2264.25
48696	2002-12-28 00:00:00	23100	AW00023100	NULL	NULL	NULL	2699.9
48697	2002-12-28 00:00:00	22933	AW00022933	NULL	NULL	NULL	2410.63
48698	2002-12-28 00:00:00	26647	AW00026647	NULL	NULL	NULL	2264.25
48699	2002-12-28 00:00:00	13115	AW00013115	NULL	NULL	NULL	2264.25
48700	2002-12-28 00:00:00	13519	AW00013519	NULL	NULL	NULL	2264.25
48701	2002-12-28 00:00:00	13103	AW00013103	NULL	NULL	NULL	2264.25
48683	2002-12-27 00:00:00	17648	AW00017648	NULL	NULL	NULL	1105.48
48684	2002-12-27 00:00:00	16534	AW00016534	NULL	NULL	NULL	2410.63
48685	2002-12-27 00:00:00	13728	AW00013728	NULL	NULL	NULL	2699.9
48686	2002-12-27 00:00:00	25999	AW00025999	NULL	NULL	NULL	2410.63
48687	2002-12-27 00:00:00	12317	AW00012317	NULL	NULL	NULL	2288.92
48688	2002-12-27 00:00:00	22966	AW00022966	NULL	NULL	NULL	2410.63
48689	2002-12-27 00:00:00	24914	AW00024914	NULL	NULL	NULL	1105.48
48690	2002-12-27 00:00:00	13130	AW00013130	NULL	NULL	NULL	2264.25
48691	2002-12-27 00:00:00	26549	AW00026549	NULL	NULL	NULL	865.2
48675	2002-12-26 00:00:00	15079	AW00015079	NULL	NULL	NULL	2410.63
48676	2002-12-26 00:00:00	13729	AW00013729	NULL	NULL	NULL	2699.9
48677	2002-12-26 00:00:00	12391	AW00012391	NULL	NULL	NULL	2264.25
48678	2002-12-26 00:00:00	26627	AW00026627	NULL	NULL	NULL	2264.25
48679	2002-12-26 00:00:00	26608	AW00026608	NULL	NULL	NULL	2288.92
48680	2002-12-26 00:00:00	27242	AW00027242	NULL	NULL	NULL	865.2
48681	2002-12-26 00:00:00	13160	AW00013160	NULL	NULL	NULL	2288.92
48682	2002-12-26 00:00:00	13091	AW00013091	NULL	NULL	NULL	2288.92
48667	2002-12-25 00:00:00	19341	AW00019341	NULL	NULL	NULL	1105.48
48668	2002-12-25 00:00:00	18626	AW00018626	NULL	NULL	NULL	1105.48
48669	2002-12-25 00:00:00	19293	AW00019293	NULL	NULL	NULL	865.2
48670	2002-12-25 00:00:00	13715	AW00013715	NULL	NULL	NULL	2410.63
48671	2002-12-25 00:00:00	12270	AW00012270	NULL	NULL	NULL	2264.25
48672	2002-12-25 00:00:00	22950	AW00022950	NULL	NULL	NULL	2410.63
48673	2002-12-25 00:00:00	13131	AW00013131	NULL	NULL	NULL	2264.25
48674	2002-12-25 00:00:00	26548	AW00026548	NULL	NULL	NULL	865.2
48654	2002-12-24 00:00:00	17094	AW00017094	NULL	NULL	NULL	2410.63
48655	2002-12-24 00:00:00	18183	AW00018183	NULL	NULL	NULL	1105.48
48656	2002-12-24 00:00:00	20829	AW00020829	NULL	NULL	NULL	865.2
48657	2002-12-24 00:00:00	15067	AW00015067	NULL	NULL	NULL	2410.63
48658	2002-12-24 00:00:00	12228	AW00012228	NULL	NULL	NULL	2288.92
48659	2002-12-24 00:00:00	28749	AW00028749	NULL	NULL	NULL	2264.25
48660	2002-12-24 00:00:00	26607	AW00026607	NULL	NULL	NULL	2288.92
48661	2002-12-24 00:00:00	15467	AW00015467	NULL	NULL	NULL	865.2
48662	2002-12-24 00:00:00	22938	AW00022938	NULL	NULL	NULL	2699.9
48663	2002-12-24 00:00:00	13118	AW00013118	NULL	NULL	NULL	2264.25
48664	2002-12-24 00:00:00	13521	AW00013521	NULL	NULL	NULL	2288.92
48665	2002-12-24 00:00:00	20872	AW00020872	NULL	NULL	NULL	865.2
48666	2002-12-24 00:00:00	13090	AW00013090	NULL	NULL	NULL	2264.25
48642	2002-12-23 00:00:00	15061	AW00015061	NULL	NULL	NULL	2410.63
48643	2002-12-23 00:00:00	20869	AW00020869	NULL	NULL	NULL	865.2
48644	2002-12-23 00:00:00	14270	AW00014270	NULL	NULL	NULL	1105.48
48645	2002-12-23 00:00:00	14283	AW00014283	NULL	NULL	NULL	1105.48
48646	2002-12-23 00:00:00	13722	AW00013722	NULL	NULL	NULL	2699.9
48647	2002-12-23 00:00:00	26625	AW00026625	NULL	NULL	NULL	2288.92
48648	2002-12-23 00:00:00	26610	AW00026610	NULL	NULL	NULL	2288.92
48649	2002-12-23 00:00:00	15432	AW00015432	NULL	NULL	NULL	865.2
48650	2002-12-23 00:00:00	22986	AW00022986	NULL	NULL	NULL	2410.63
48651	2002-12-23 00:00:00	22926	AW00022926	NULL	NULL	NULL	2410.63
48652	2002-12-23 00:00:00	22951	AW00022951	NULL	NULL	NULL	2699.9
48653	2002-12-23 00:00:00	20680	AW00020680	NULL	NULL	NULL	2264.25
48630	2002-12-22 00:00:00	26623	AW00026623	NULL	NULL	NULL	2264.25
48631	2002-12-22 00:00:00	17185	AW00017185	NULL	NULL	NULL	2410.63
48632	2002-12-22 00:00:00	17192	AW00017192	NULL	NULL	NULL	2410.63
48633	2002-12-22 00:00:00	20875	AW00020875	NULL	NULL	NULL	865.2
48634	2002-12-22 00:00:00	12230	AW00012230	NULL	NULL	NULL	2264.25
48635	2002-12-22 00:00:00	28750	AW00028750	NULL	NULL	NULL	2264.25
48636	2002-12-22 00:00:00	15429	AW00015429	NULL	NULL	NULL	865.2
48637	2002-12-22 00:00:00	15474	AW00015474	NULL	NULL	NULL	865.2
48638	2002-12-22 00:00:00	15475	AW00015475	NULL	NULL	NULL	865.2
48639	2002-12-22 00:00:00	20670	AW00020670	NULL	NULL	NULL	2264.25
48640	2002-12-22 00:00:00	26681	AW00026681	NULL	NULL	NULL	2288.92
48641	2002-12-22 00:00:00	13524	AW00013524	NULL	NULL	NULL	2288.92
48627	2002-12-21 00:00:00	28758	AW00028758	NULL	NULL	NULL	2264.25
48628	2002-12-21 00:00:00	12381	AW00012381	NULL	NULL	NULL	2288.92
48629	2002-12-21 00:00:00	24916	AW00024916	NULL	NULL	NULL	1105.48
48613	2002-12-20 00:00:00	14965	AW00014965	NULL	NULL	NULL	2410.63
48614	2002-12-20 00:00:00	14976	AW00014976	NULL	NULL	NULL	2410.63
48615	2002-12-20 00:00:00	19360	AW00019360	NULL	NULL	NULL	1105.48
48616	2002-12-20 00:00:00	13721	AW00013721	NULL	NULL	NULL	2410.63
48617	2002-12-20 00:00:00	13725	AW00013725	NULL	NULL	NULL	2410.63
48618	2002-12-20 00:00:00	27259	AW00027259	NULL	NULL	NULL	865.2
48619	2002-12-20 00:00:00	22934	AW00022934	NULL	NULL	NULL	2699.9
48620	2002-12-20 00:00:00	20665	AW00020665	NULL	NULL	NULL	2264.25
48621	2002-12-20 00:00:00	13129	AW00013129	NULL	NULL	NULL	2264.25
48622	2002-12-20 00:00:00	13156	AW00013156	NULL	NULL	NULL	2288.92
48623	2002-12-20 00:00:00	13108	AW00013108	NULL	NULL	NULL	2288.92
48624	2002-12-20 00:00:00	13109	AW00013109	NULL	NULL	NULL	2264.25
48625	2002-12-20 00:00:00	26547	AW00026547	NULL	NULL	NULL	865.2
48626	2002-12-20 00:00:00	26570	AW00026570	NULL	NULL	NULL	865.2
48599	2002-12-19 00:00:00	15002	AW00015002	NULL	NULL	NULL	2410.63
48600	2002-12-19 00:00:00	18185	AW00018185	NULL	NULL	NULL	1105.48
48601	2002-12-19 00:00:00	28728	AW00028728	NULL	NULL	NULL	2264.25
48602	2002-12-19 00:00:00	12237	AW00012237	NULL	NULL	NULL	2288.92
48603	2002-12-19 00:00:00	28751	AW00028751	NULL	NULL	NULL	2288.92
48604	2002-12-19 00:00:00	26609	AW00026609	NULL	NULL	NULL	2288.92
48605	2002-12-19 00:00:00	26616	AW00026616	NULL	NULL	NULL	2264.25
48606	2002-12-19 00:00:00	22988	AW00022988	NULL	NULL	NULL	2699.9
48607	2002-12-19 00:00:00	22946	AW00022946	NULL	NULL	NULL	2410.63
48608	2002-12-19 00:00:00	26644	AW00026644	NULL	NULL	NULL	2264.25
48609	2002-12-19 00:00:00	26646	AW00026646	NULL	NULL	NULL	2288.92
48610	2002-12-19 00:00:00	13134	AW00013134	NULL	NULL	NULL	2264.25
48611	2002-12-19 00:00:00	13518	AW00013518	NULL	NULL	NULL	2264.25
48612	2002-12-19 00:00:00	13520	AW00013520	NULL	NULL	NULL	2288.92
48589	2002-12-18 00:00:00	17646	AW00017646	NULL	NULL	NULL	1105.48
48590	2002-12-18 00:00:00	28757	AW00028757	NULL	NULL	NULL	2288.92
48591	2002-12-18 00:00:00	28739	AW00028739	NULL	NULL	NULL	2264.25
48592	2002-12-18 00:00:00	12266	AW00012266	NULL	NULL	NULL	2288.92
48593	2002-12-18 00:00:00	12394	AW00012394	NULL	NULL	NULL	2264.25
48594	2002-12-18 00:00:00	26614	AW00026614	NULL	NULL	NULL	2264.25
48595	2002-12-18 00:00:00	23097	AW00023097	NULL	NULL	NULL	2410.63
48596	2002-12-18 00:00:00	23101	AW00023101	NULL	NULL	NULL	2410.63
48597	2002-12-18 00:00:00	26650	AW00026650	NULL	NULL	NULL	2288.92
48598	2002-12-18 00:00:00	13106	AW00013106	NULL	NULL	NULL	2288.92
48578	2002-12-17 00:00:00	17207	AW00017207	NULL	NULL	NULL	2410.63
48579	2002-12-17 00:00:00	13741	AW00013741	NULL	NULL	NULL	2410.63
48580	2002-12-17 00:00:00	12231	AW00012231	NULL	NULL	NULL	2264.25
48581	2002-12-17 00:00:00	26632	AW00026632	NULL	NULL	NULL	2288.92
48582	2002-12-17 00:00:00	15428	AW00015428	NULL	NULL	NULL	865.2
48583	2002-12-17 00:00:00	23106	AW00023106	NULL	NULL	NULL	2410.63
48584	2002-12-17 00:00:00	22935	AW00022935	NULL	NULL	NULL	2410.63
48585	2002-12-17 00:00:00	24919	AW00024919	NULL	NULL	NULL	1105.48
48586	2002-12-17 00:00:00	13113	AW00013113	NULL	NULL	NULL	2288.92
48587	2002-12-17 00:00:00	26568	AW00026568	NULL	NULL	NULL	865.2
48588	2002-12-17 00:00:00	26569	AW00026569	NULL	NULL	NULL	865.2
48567	2002-12-16 00:00:00	14948	AW00014948	NULL	NULL	NULL	2410.63
48568	2002-12-16 00:00:00	19296	AW00019296	NULL	NULL	NULL	865.2
48569	2002-12-16 00:00:00	20726	AW00020726	NULL	NULL	NULL	865.2
48570	2002-12-16 00:00:00	26504	AW00026504	NULL	NULL	NULL	1105.48
48571	2002-12-16 00:00:00	13726	AW00013726	NULL	NULL	NULL	2410.63
48572	2002-12-16 00:00:00	28756	AW00028756	NULL	NULL	NULL	2264.25
48573	2002-12-16 00:00:00	15419	AW00015419	NULL	NULL	NULL	865.2
48574	2002-12-16 00:00:00	15422	AW00015422	NULL	NULL	NULL	865.2
48575	2002-12-16 00:00:00	13123	AW00013123	NULL	NULL	NULL	2264.25
48576	2002-12-16 00:00:00	13133	AW00013133	NULL	NULL	NULL	2264.25
48577	2002-12-16 00:00:00	26571	AW00026571	NULL	NULL	NULL	865.2
48562	2002-12-15 00:00:00	17085	AW00017085	NULL	NULL	NULL	2410.63
48563	2002-12-15 00:00:00	20831	AW00020831	NULL	NULL	NULL	865.2
48564	2002-12-15 00:00:00	17218	AW00017218	NULL	NULL	NULL	2410.63
48565	2002-12-15 00:00:00	26604	AW00026604	NULL	NULL	NULL	2264.25
48566	2002-12-15 00:00:00	22906	AW00022906	NULL	NULL	NULL	2410.63
48546	2002-12-14 00:00:00	14960	AW00014960	NULL	NULL	NULL	2410.63
48547	2002-12-14 00:00:00	19029	AW00019029	NULL	NULL	NULL	1105.48
48548	2002-12-14 00:00:00	16414	AW00016414	NULL	NULL	NULL	2699.9
48549	2002-12-14 00:00:00	14946	AW00014946	NULL	NULL	NULL	2410.63
48550	2002-12-14 00:00:00	19315	AW00019315	NULL	NULL	NULL	865.2
48551	2002-12-14 00:00:00	20833	AW00020833	NULL	NULL	NULL	865.2
48552	2002-12-14 00:00:00	14242	AW00014242	NULL	NULL	NULL	1105.48
48553	2002-12-14 00:00:00	13716	AW00013716	NULL	NULL	NULL	2699.9
48554	2002-12-14 00:00:00	26622	AW00026622	NULL	NULL	NULL	2264.25
48555	2002-12-14 00:00:00	15399	AW00015399	NULL	NULL	NULL	865.2
48556	2002-12-14 00:00:00	22936	AW00022936	NULL	NULL	NULL	2410.63
48557	2002-12-14 00:00:00	22958	AW00022958	NULL	NULL	NULL	2699.9
48558	2002-12-14 00:00:00	26684	AW00026684	NULL	NULL	NULL	2264.25
48559	2002-12-14 00:00:00	13122	AW00013122	NULL	NULL	NULL	2288.92
48560	2002-12-14 00:00:00	26561	AW00026561	NULL	NULL	NULL	865.2
48561	2002-12-14 00:00:00	26562	AW00026562	NULL	NULL	NULL	865.2
48534	2002-12-13 00:00:00	16448	AW00016448	NULL	NULL	NULL	2410.63
48535	2002-12-13 00:00:00	19295	AW00019295	NULL	NULL	NULL	865.2
48536	2002-12-13 00:00:00	14256	AW00014256	NULL	NULL	NULL	1105.48
48537	2002-12-13 00:00:00	12318	AW00012318	NULL	NULL	NULL	2264.25
48538	2002-12-13 00:00:00	22905	AW00022905	NULL	NULL	NULL	2410.63
48539	2002-12-13 00:00:00	22921	AW00022921	NULL	NULL	NULL	2410.63
48540	2002-12-13 00:00:00	22931	AW00022931	NULL	NULL	NULL	2410.63
48541	2002-12-13 00:00:00	22943	AW00022943	NULL	NULL	NULL	2699.9
48542	2002-12-13 00:00:00	26676	AW00026676	NULL	NULL	NULL	2264.25
48543	2002-12-13 00:00:00	24918	AW00024918	NULL	NULL	NULL	1105.48
48544	2002-12-13 00:00:00	13119	AW00013119	NULL	NULL	NULL	2288.92
48545	2002-12-13 00:00:00	12335	AW00012335	NULL	NULL	NULL	2264.25
48517	2002-12-12 00:00:00	16442	AW00016442	NULL	NULL	NULL	2699.9
48518	2002-12-12 00:00:00	19337	AW00019337	NULL	NULL	NULL	1105.48
48519	2002-12-12 00:00:00	18176	AW00018176	NULL	NULL	NULL	1105.48
48520	2002-12-12 00:00:00	16411	AW00016411	NULL	NULL	NULL	2410.63
48521	2002-12-12 00:00:00	16422	AW00016422	NULL	NULL	NULL	2410.63
48522	2002-12-12 00:00:00	15064	AW00015064	NULL	NULL	NULL	2699.9
48523	2002-12-12 00:00:00	17203	AW00017203	NULL	NULL	NULL	2410.63
48524	2002-12-12 00:00:00	15082	AW00015082	NULL	NULL	NULL	2410.63
48525	2002-12-12 00:00:00	14284	AW00014284	NULL	NULL	NULL	1105.48
48526	2002-12-12 00:00:00	13724	AW00013724	NULL	NULL	NULL	2410.63
48527	2002-12-12 00:00:00	26617	AW00026617	NULL	NULL	NULL	2288.92
48528	2002-12-12 00:00:00	22908	AW00022908	NULL	NULL	NULL	2410.63
48529	2002-12-12 00:00:00	26638	AW00026638	NULL	NULL	NULL	2264.25
48530	2002-12-12 00:00:00	13104	AW00013104	NULL	NULL	NULL	2288.92
48531	2002-12-12 00:00:00	13105	AW00013105	NULL	NULL	NULL	2264.25
